onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	22	2	10	264	20
14	2	0	0	19	2	8	216	15
18	2	0	0	24	2	12	312	24
22	2	0	0	21	2	10	264	19
26	2	0	0	13	1	2	24	3
30	2	0	0	16	1	4	72	8
34	2	0	0	17	1	6	120	11
42	2	0	0	9	2	9	240	17
46	2	0	0	12	2	11	288	22
50	2	0	0	20	2	8	216	16
58	2	0	0	7	2	7	192	13
66	2	0	0	6	1	5	96	10
70	2	0	0	8	2	7	192	14
74	2	0	0	15	1	4	72	7
78	2	0	0	5	1	5	96	9
82	2	0	0	10	2	9	240	18
86	2	0	0	18	1	6	120	12
90	2	0	0	11	2	11	288	21
98	2	0	0	4	1	3	48	6
102	2	0	0	3	1	3	48	5
106	2	0	0	2	1	1	360	2
110	2	0	0	23	2	12	312	23
118	2	0	0	1	1	1	360	1
122	2	0	0	14	1	2	24	4
126	2	0	0	7	2	7	192	13
130	2	0	0	9	2	9	240	17
138	2	0	0	13	1	2	24	3
146	2	0	0	19	2	8	216	15
150	2	0	0	21	2	10	264	19
154	2	0	0	8	2	7	192	14
158	2	0	0	14	1	2	24	4
162	2	0	0	2	1	1	360	2
166	2	0	0	17	1	6	120	11
170	2	0	0	16	1	4	72	8
174	2	0	0	24	2	12	312	24
178	2	0	0	23	2	12	312	23
182	2	0	0	10	2	9	240	18
186	2	0	0	11	2	11	288	21
194	2	0	0	5	1	5	96	9
202	2	0	0	4	1	3	48	6
206	2	0	0	6	1	5	96	10
210	2	0	0	1	1	1	360	1
218	2	0	0	3	1	3	48	5
222	2	0	0	15	1	4	72	7
226	2	0	0	18	1	6	120	12
234	2	0	0	22	2	10	264	20
238	2	0	0	20	2	8	216	16
246	2	0	0	12	2	11	288	22
