onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	12	2	11	288	22
16	4	0	0	9	2	9	240	17
22	4	0	0	14	1	2	24	4
28	4	0	0	21	2	10	264	19
34	4	0	0	17	1	6	120	11
46	4	0	0	2	1	1	360	2
52	4	0	0	6	1	5	96	10
64	4	0	0	18	1	6	120	12
70	4	0	0	10	2	9	240	18
76	4	0	0	5	1	5	96	9
88	4	0	0	13	1	2	24	3
94	4	0	0	3	1	3	48	5
100	4	0	0	16	1	4	72	8
106	4	0	0	4	1	3	48	6
112	4	0	0	8	2	7	192	14
118	4	0	0	1	1	1	360	1
130	4	0	0	7	2	7	192	13
136	4	0	0	24	2	12	312	24
142	4	0	0	11	2	11	288	21
148	4	0	0	22	2	10	264	20
154	4	0	0	19	2	8	216	15
166	4	0	0	23	2	12	312	23
172	4	0	0	15	1	4	72	7
178	4	0	0	20	2	8	216	16
190	4	0	0	2	1	1	360	2
202	4	0	0	21	2	10	264	19
208	4	0	0	9	2	9	240	17
214	4	0	0	3	1	3	48	5
220	4	0	0	20	2	8	216	16
226	4	0	0	7	2	7	192	13
238	4	0	0	16	1	4	72	8
244	4	0	0	19	2	8	216	15
256	4	0	0	17	1	6	120	11
262	4	0	0	23	2	12	312	23
274	4	0	0	14	1	2	24	4
280	4	0	0	24	2	12	312	24
286	4	0	0	13	1	2	24	3
292	4	0	0	6	1	5	96	10
298	4	0	0	1	1	1	360	1
304	4	0	0	18	1	6	120	12
310	4	0	0	22	2	10	264	20
316	4	0	0	12	2	11	288	22
322	4	0	0	10	2	9	240	18
328	4	0	0	8	2	7	192	14
340	4	0	0	4	1	3	48	6
346	4	0	0	11	2	11	288	21
352	4	0	0	15	1	4	72	7
364	4	0	0	5	1	5	96	9
