onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	12	2	11	288	22
14	2	0	0	9	2	9	240	17
18	2	0	0	18	1	6	120	12
26	2	0	0	1	1	1	360	1
30	2	0	0	8	2	7	192	14
34	2	0	0	6	1	5	96	10
38	2	0	0	13	1	2	24	3
42	2	0	0	19	2	8	216	15
50	2	0	0	3	1	3	48	5
54	2	0	0	21	2	10	264	19
58	2	0	0	11	2	11	288	21
62	2	0	0	17	1	6	120	11
66	2	0	0	10	2	9	240	18
70	2	0	0	23	2	12	312	23
74	2	0	0	24	2	12	312	24
82	2	0	0	14	1	2	24	4
86	2	0	0	4	1	3	48	6
94	2	0	0	7	2	7	192	13
98	2	0	0	20	2	8	216	16
106	2	0	0	2	1	1	360	2
110	2	0	0	22	2	10	264	20
114	2	0	0	15	1	4	72	7
118	2	0	0	5	1	5	96	9
122	2	0	0	16	1	4	72	8
130	2	0	0	11	2	11	288	21
134	2	0	0	6	1	5	96	10
138	2	0	0	24	2	12	312	24
142	2	0	0	3	1	3	48	5
150	2	0	0	9	2	9	240	17
154	2	0	0	21	2	10	264	19
158	2	0	0	12	2	11	288	22
162	2	0	0	17	1	6	120	11
166	2	0	0	14	1	2	24	4
170	2	0	0	15	1	4	72	7
174	2	0	0	8	2	7	192	14
182	2	0	0	2	1	1	360	2
190	2	0	0	7	2	7	192	13
194	2	0	0	1	1	1	360	1
198	2	0	0	13	1	2	24	3
206	2	0	0	20	2	8	216	16
210	2	0	0	16	1	4	72	8
214	2	0	0	10	2	9	240	18
222	2	0	0	23	2	12	312	23
226	2	0	0	5	1	5	96	9
230	2	0	0	19	2	8	216	15
234	2	0	0	18	1	6	120	12
242	2	0	0	22	2	10	264	20
246	2	0	0	4	1	3	48	6
