onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	23	2	12	336	23
22	4	0	0	3	1	3	72	5
28	4	0	0	9	2	9	264	17
34	4	0	0	5	1	5	120	9
46	4	0	0	6	1	5	120	10
58	4	0	0	7	2	7	216	13
64	4	0	0	12	2	11	312	22
70	4	0	0	16	1	4	96	8
76	4	0	0	17	1	6	144	11
82	4	0	0	21	2	10	288	19
88	4	0	0	1	1	1	24	1
94	4	0	0	4	1	3	72	6
106	4	0	0	24	2	12	336	24
112	4	0	0	13	1	2	48	3
124	4	0	0	2	1	1	24	2
130	4	0	0	19	2	8	240	15
136	4	0	0	22	2	10	288	20
142	4	0	0	18	1	6	144	12
148	4	0	0	15	1	4	96	7
160	4	0	0	8	2	7	216	14
166	4	0	0	11	2	11	312	21
172	4	0	0	14	1	2	48	4
178	4	0	0	10	2	9	264	18
190	4	0	0	20	2	8	240	16
196	4	0	0	23	2	12	336	23
202	4	0	0	17	1	6	144	11
208	4	0	0	18	1	6	144	12
214	4	0	0	7	2	7	216	13
226	4	0	0	5	1	5	120	9
232	4	0	0	4	1	3	72	6
238	4	0	0	22	2	10	288	20
250	4	0	0	9	2	9	264	17
262	4	0	0	24	2	12	336	24
274	4	0	0	13	1	2	48	3
280	4	0	0	16	1	4	96	8
286	4	0	0	1	1	1	24	1
292	4	0	0	10	2	9	264	18
298	4	0	0	6	1	5	120	10
304	4	0	0	15	1	4	96	7
316	4	0	0	8	2	7	216	14
322	4	0	0	11	2	11	312	21
328	4	0	0	14	1	2	48	4
334	4	0	0	3	1	3	72	5
340	4	0	0	21	2	10	288	19
346	4	0	0	19	2	8	240	15
352	4	0	0	12	2	11	312	22
358	4	0	0	20	2	8	240	16
364	4	0	0	2	1	1	24	2
