onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	7	2	7	216	13
16	4	0	0	10	2	9	264	18
22	4	0	0	18	1	6	144	12
28	4	0	0	2	1	1	24	2
34	4	0	0	6	1	5	120	10
46	4	0	0	16	1	4	96	8
52	4	0	0	12	2	11	312	22
58	4	0	0	3	1	3	72	5
70	4	0	0	17	1	6	144	11
76	4	0	0	20	2	8	240	16
82	4	0	0	8	2	7	216	14
94	4	0	0	21	2	10	288	19
100	4	0	0	13	1	2	48	3
106	4	0	0	23	2	12	336	23
112	4	0	0	14	1	2	48	4
118	4	0	0	11	2	11	312	21
124	4	0	0	15	1	4	96	7
136	4	0	0	4	1	3	72	6
142	4	0	0	9	2	9	264	17
148	4	0	0	5	1	5	120	9
154	4	0	0	24	2	12	336	24
160	4	0	0	22	2	10	288	20
166	4	0	0	19	2	8	240	15
172	4	0	0	1	1	1	24	1
178	4	0	0	13	1	2	48	3
184	4	0	0	1	1	1	24	1
190	4	0	0	12	2	11	312	22
202	4	0	0	18	1	6	144	12
208	4	0	0	15	1	4	96	7
214	4	0	0	14	1	2	48	4
226	4	0	0	24	2	12	336	24
232	4	0	0	21	2	10	288	19
238	4	0	0	2	1	1	24	2
244	4	0	0	10	2	9	264	18
256	4	0	0	8	2	7	216	14
262	4	0	0	3	1	3	72	5
274	4	0	0	6	1	5	120	10
280	4	0	0	11	2	11	312	21
286	4	0	0	4	1	3	72	6
298	4	0	0	22	2	10	288	20
310	4	0	0	20	2	8	240	16
316	4	0	0	9	2	9	264	17
322	4	0	0	16	1	4	96	8
328	4	0	0	7	2	7	216	13
340	4	0	0	19	2	8	240	15
346	4	0	0	23	2	12	336	23
352	4	0	0	5	1	5	120	9
364	4	0	0	17	1	6	144	11
