onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	5	1	5	120	9
16	4	0	0	9	2	9	264	17
22	4	0	0	20	2	8	240	16
28	4	0	0	16	1	4	96	8
34	4	0	0	13	1	2	48	3
46	4	0	0	14	1	2	48	4
52	4	0	0	12	2	11	312	22
58	4	0	0	15	1	4	96	7
64	4	0	0	21	2	10	288	19
70	4	0	0	19	2	8	240	15
82	4	0	0	2	1	1	24	2
88	4	0	0	22	2	10	288	20
100	4	0	0	6	1	5	120	10
106	4	0	0	10	2	9	264	18
112	4	0	0	3	1	3	72	5
124	4	0	0	7	2	7	216	13
130	4	0	0	1	1	1	24	1
136	4	0	0	17	1	6	144	11
142	4	0	0	4	1	3	72	6
154	4	0	0	8	2	7	216	14
160	4	0	0	18	1	6	144	12
166	4	0	0	23	2	12	336	23
172	4	0	0	11	2	11	312	21
184	4	0	0	24	2	12	336	24
196	4	0	0	15	1	4	96	7
202	4	0	0	8	2	7	216	14
208	4	0	0	20	2	8	240	16
214	4	0	0	21	2	10	288	19
220	4	0	0	23	2	12	336	23
232	4	0	0	22	2	10	288	20
244	4	0	0	16	1	4	96	8
250	4	0	0	7	2	7	216	13
256	4	0	0	14	1	2	48	4
262	4	0	0	5	1	5	120	9
268	4	0	0	9	2	9	264	17
274	4	0	0	19	2	8	240	15
280	4	0	0	11	2	11	312	21
286	4	0	0	24	2	12	336	24
298	4	0	0	6	1	5	120	10
304	4	0	0	1	1	1	24	1
310	4	0	0	17	1	6	144	11
316	4	0	0	4	1	3	72	6
322	4	0	0	10	2	9	264	18
334	4	0	0	12	2	11	312	22
340	4	0	0	2	1	1	24	2
346	4	0	0	3	1	3	72	5
358	4	0	0	18	1	6	144	12
364	4	0	0	13	1	2	48	3
