onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	19	2	8	240	15
18	2	0	0	15	1	4	96	7
22	2	0	0	22	2	10	288	20
30	2	0	0	4	1	3	72	6
34	2	0	0	5	1	5	120	9
38	2	0	0	11	2	11	312	21
42	2	0	0	17	1	6	144	11
46	2	0	0	7	2	7	216	13
50	2	0	0	24	2	12	336	24
54	2	0	0	12	2	11	312	22
58	2	0	0	2	1	1	24	2
62	2	0	0	16	1	4	96	8
66	2	0	0	20	2	8	240	16
74	2	0	0	18	1	6	144	12
78	2	0	0	3	1	3	72	5
82	2	0	0	10	2	9	264	18
86	2	0	0	23	2	12	336	23
94	2	0	0	21	2	10	288	19
98	2	0	0	8	2	7	216	14
106	2	0	0	1	1	1	24	1
110	2	0	0	6	1	5	120	10
114	2	0	0	13	1	2	48	3
122	2	0	0	14	1	2	48	4
126	2	0	0	9	2	9	264	17
134	2	0	0	5	1	5	120	9
142	2	0	0	19	2	8	240	15
146	2	0	0	20	2	8	240	16
150	2	0	0	18	1	6	144	12
154	2	0	0	6	1	5	120	10
158	2	0	0	4	1	3	72	6
162	2	0	0	13	1	2	48	3
166	2	0	0	23	2	12	336	23
170	2	0	0	10	2	9	264	18
174	2	0	0	7	2	7	216	13
178	2	0	0	3	1	3	72	5
182	2	0	0	21	2	10	288	19
186	2	0	0	9	2	9	264	17
194	2	0	0	22	2	10	288	20
198	2	0	0	1	1	1	24	1
202	2	0	0	16	1	4	96	8
206	2	0	0	12	2	11	312	22
210	2	0	0	14	1	2	48	4
218	2	0	0	24	2	12	336	24
226	2	0	0	8	2	7	216	14
230	2	0	0	2	1	1	24	2
238	2	0	0	17	1	6	144	11
242	2	0	0	15	1	4	96	7
246	2	0	0	11	2	11	312	21
