onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	9	2	9	336	17
14	2	0	0	1	1	1	96	1
22	2	0	0	4	1	3	144	6
26	2	0	0	5	1	5	192	9
30	2	0	0	20	2	8	312	16
34	2	0	0	22	2	10	360	20
42	2	0	0	7	2	7	288	13
46	2	0	0	3	1	3	144	5
50	2	0	0	17	1	6	216	11
54	2	0	0	18	1	6	216	12
58	2	0	0	24	2	12	48	24
62	2	0	0	11	2	11	24	21
66	2	0	0	10	2	9	336	18
70	2	0	0	8	2	7	288	14
74	2	0	0	21	2	10	360	19
82	2	0	0	16	1	4	168	8
90	2	0	0	13	1	2	120	3
98	2	0	0	14	1	2	120	4
102	2	0	0	23	2	12	48	23
106	2	0	0	6	1	5	192	10
114	2	0	0	15	1	4	168	7
118	2	0	0	2	1	1	96	2
122	2	0	0	12	2	11	24	22
126	2	0	0	19	2	8	312	15
134	2	0	0	1	1	1	96	1
142	2	0	0	6	1	5	192	10
146	2	0	0	21	2	10	360	19
150	2	0	0	13	1	2	120	3
154	2	0	0	11	2	11	24	21
162	2	0	0	19	2	8	312	15
166	2	0	0	15	1	4	168	7
170	2	0	0	3	1	3	144	5
174	2	0	0	20	2	8	312	16
178	2	0	0	4	1	3	144	6
182	2	0	0	2	1	1	96	2
186	2	0	0	7	2	7	288	13
190	2	0	0	5	1	5	192	9
194	2	0	0	16	1	4	168	8
198	2	0	0	9	2	9	336	17
202	2	0	0	12	2	11	24	22
206	2	0	0	18	1	6	216	12
214	2	0	0	24	2	12	48	24
218	2	0	0	22	2	10	360	20
222	2	0	0	8	2	7	288	14
226	2	0	0	23	2	12	48	23
230	2	0	0	17	1	6	216	11
238	2	0	0	10	2	9	336	18
246	2	0	0	14	1	2	120	4
