onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	13	1	2	192	3
16	4	0	0	17	1	6	288	11
22	4	0	0	18	1	6	288	12
34	4	0	0	20	2	8	24	16
40	4	0	0	14	1	2	192	4
46	4	0	0	16	1	4	240	8
52	4	0	0	5	1	5	264	9
58	4	0	0	8	2	7	360	14
64	4	0	0	12	2	11	96	22
70	4	0	0	24	2	12	120	24
76	4	0	0	10	2	9	48	18
82	4	0	0	1	1	1	168	1
94	4	0	0	15	1	4	240	7
106	4	0	0	22	2	10	72	20
112	4	0	0	11	2	11	96	21
118	4	0	0	2	1	1	168	2
124	4	0	0	7	2	7	360	13
130	4	0	0	4	1	3	216	6
136	4	0	0	19	2	8	24	15
142	4	0	0	3	1	3	216	5
154	4	0	0	21	2	10	72	19
166	4	0	0	9	2	9	48	17
172	4	0	0	23	2	12	120	23
184	4	0	0	6	1	5	264	10
190	4	0	0	4	1	3	216	6
202	4	0	0	11	2	11	96	21
208	4	0	0	19	2	8	24	15
214	4	0	0	9	2	9	48	17
220	4	0	0	6	1	5	264	10
226	4	0	0	12	2	11	96	22
238	4	0	0	15	1	4	240	7
244	4	0	0	1	1	1	168	1
250	4	0	0	21	2	10	72	19
256	4	0	0	3	1	3	216	5
268	4	0	0	14	1	2	192	4
274	4	0	0	18	1	6	288	12
286	4	0	0	23	2	12	120	23
292	4	0	0	22	2	10	72	20
298	4	0	0	8	2	7	360	14
304	4	0	0	16	1	4	240	8
310	4	0	0	10	2	9	48	18
316	4	0	0	7	2	7	360	13
322	4	0	0	17	1	6	288	11
328	4	0	0	5	1	5	264	9
340	4	0	0	20	2	8	24	16
352	4	0	0	13	1	2	192	3
358	4	0	0	24	2	12	120	24
364	4	0	0	2	1	1	168	2
