onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	6	1	5	264	10
16	4	0	0	20	2	8	24	16
28	4	0	0	23	2	12	120	23
34	4	0	0	14	1	2	192	4
40	4	0	0	24	2	12	120	24
52	4	0	0	16	1	4	240	8
58	4	0	0	11	2	11	96	21
64	4	0	0	4	1	3	216	6
70	4	0	0	21	2	10	72	19
76	4	0	0	2	1	1	168	2
88	4	0	0	18	1	6	288	12
94	4	0	0	8	2	7	360	14
106	4	0	0	22	2	10	72	20
112	4	0	0	3	1	3	216	5
118	4	0	0	12	2	11	96	22
130	4	0	0	7	2	7	360	13
136	4	0	0	9	2	9	48	17
142	4	0	0	15	1	4	240	7
148	4	0	0	10	2	9	48	18
154	4	0	0	1	1	1	168	1
160	4	0	0	13	1	2	192	3
166	4	0	0	5	1	5	264	9
172	4	0	0	17	1	6	288	11
178	4	0	0	19	2	8	24	15
184	4	0	0	23	2	12	120	23
196	4	0	0	24	2	12	120	24
208	4	0	0	2	1	1	168	2
214	4	0	0	7	2	7	360	13
220	4	0	0	20	2	8	24	16
232	4	0	0	21	2	10	72	19
238	4	0	0	6	1	5	264	10
244	4	0	0	10	2	9	48	18
250	4	0	0	13	1	2	192	3
262	4	0	0	18	1	6	288	12
268	4	0	0	15	1	4	240	7
274	4	0	0	17	1	6	288	11
280	4	0	0	8	2	7	360	14
286	4	0	0	22	2	10	72	20
292	4	0	0	9	2	9	48	17
298	4	0	0	19	2	8	24	15
304	4	0	0	1	1	1	168	1
310	4	0	0	5	1	5	264	9
316	4	0	0	3	1	3	216	5
328	4	0	0	14	1	2	192	4
340	4	0	0	4	1	3	216	6
346	4	0	0	16	1	4	240	8
352	4	0	0	11	2	11	96	21
364	4	0	0	12	2	11	96	22
