onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	5	1	5	48	9
22	4	0	0	10	2	9	192	18
28	4	0	0	23	2	12	264	23
34	4	0	0	16	1	4	24	8
40	4	0	0	7	2	7	144	13
46	4	0	0	18	1	6	72	12
52	4	0	0	6	1	5	48	10
64	4	0	0	24	2	12	264	24
76	4	0	0	4	1	3	360	6
82	4	0	0	12	2	11	240	22
88	4	0	0	9	2	9	192	17
94	4	0	0	22	2	10	216	20
106	4	0	0	19	2	8	168	15
112	4	0	0	21	2	10	216	19
118	4	0	0	11	2	11	240	21
124	4	0	0	17	1	6	72	11
130	4	0	0	1	1	1	312	1
136	4	0	0	14	1	2	336	4
142	4	0	0	8	2	7	144	14
148	4	0	0	20	2	8	168	16
154	4	0	0	2	1	1	312	2
160	4	0	0	15	1	4	24	7
172	4	0	0	13	1	2	336	3
178	4	0	0	3	1	3	360	5
190	4	0	0	24	2	12	264	24
196	4	0	0	21	2	10	216	19
202	4	0	0	20	2	8	168	16
208	4	0	0	19	2	8	168	15
220	4	0	0	14	1	2	336	4
232	4	0	0	16	1	4	24	8
238	4	0	0	5	1	5	48	9
244	4	0	0	22	2	10	216	20
250	4	0	0	7	2	7	144	13
256	4	0	0	2	1	1	312	2
262	4	0	0	11	2	11	240	21
268	4	0	0	18	1	6	72	12
274	4	0	0	8	2	7	144	14
286	4	0	0	4	1	3	360	6
292	4	0	0	3	1	3	360	5
304	4	0	0	1	1	1	312	1
310	4	0	0	6	1	5	48	10
316	4	0	0	13	1	2	336	3
322	4	0	0	15	1	4	24	7
328	4	0	0	23	2	12	264	23
334	4	0	0	17	1	6	72	11
346	4	0	0	9	2	9	192	17
352	4	0	0	10	2	9	192	18
364	4	0	0	12	2	11	240	22
