onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	22	2	10	192	20
22	4	0	0	10	2	9	168	18
28	4	0	0	14	1	2	312	4
34	4	0	0	9	2	9	168	17
40	4	0	0	17	1	6	48	11
46	4	0	0	12	2	11	216	22
52	4	0	0	7	2	7	120	13
58	4	0	0	2	1	1	288	2
64	4	0	0	1	1	1	288	1
70	4	0	0	18	1	6	48	12
76	4	0	0	6	1	5	24	10
88	4	0	0	5	1	5	24	9
94	4	0	0	8	2	7	120	14
106	4	0	0	3	1	3	336	5
112	4	0	0	24	2	12	240	24
118	4	0	0	20	2	8	144	16
124	4	0	0	15	1	4	360	7
130	4	0	0	23	2	12	240	23
136	4	0	0	16	1	4	360	8
142	4	0	0	21	2	10	192	19
148	4	0	0	11	2	11	216	21
160	4	0	0	19	2	8	144	15
172	4	0	0	13	1	2	312	3
178	4	0	0	4	1	3	336	6
190	4	0	0	23	2	12	240	23
196	4	0	0	8	2	7	120	14
202	4	0	0	3	1	3	336	5
208	4	0	0	21	2	10	192	19
220	4	0	0	19	2	8	144	15
226	4	0	0	1	1	1	288	1
232	4	0	0	13	1	2	312	3
238	4	0	0	2	1	1	288	2
244	4	0	0	9	2	9	168	17
256	4	0	0	24	2	12	240	24
262	4	0	0	11	2	11	216	21
274	4	0	0	15	1	4	360	7
286	4	0	0	18	1	6	48	12
292	4	0	0	20	2	8	144	16
298	4	0	0	6	1	5	24	10
310	4	0	0	17	1	6	48	11
316	4	0	0	4	1	3	336	6
322	4	0	0	22	2	10	192	20
334	4	0	0	10	2	9	168	18
340	4	0	0	14	1	2	312	4
346	4	0	0	16	1	4	360	8
352	4	0	0	5	1	5	24	9
358	4	0	0	7	2	7	120	13
364	4	0	0	12	2	11	216	22
