onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	18	1	6	48	12
14	2	0	0	15	1	4	360	7
18	2	0	0	11	2	11	216	21
26	2	0	0	8	2	7	120	14
30	2	0	0	17	1	6	48	11
34	2	0	0	22	2	10	192	20
38	2	0	0	5	1	5	24	9
46	2	0	0	7	2	7	120	13
50	2	0	0	21	2	10	192	19
54	2	0	0	19	2	8	144	15
58	2	0	0	13	1	2	312	3
62	2	0	0	3	1	3	336	5
66	2	0	0	14	1	2	312	4
74	2	0	0	2	1	1	288	2
78	2	0	0	10	2	9	168	18
82	2	0	0	6	1	5	24	10
86	2	0	0	12	2	11	216	22
90	2	0	0	20	2	8	144	16
94	2	0	0	23	2	12	240	23
102	2	0	0	16	1	4	360	8
106	2	0	0	1	1	1	288	1
110	2	0	0	9	2	9	168	17
118	2	0	0	4	1	3	336	6
126	2	0	0	24	2	12	240	24
130	2	0	0	14	1	2	312	4
138	2	0	0	2	1	1	288	2
142	2	0	0	24	2	12	240	24
146	2	0	0	18	1	6	48	12
150	2	0	0	1	1	1	288	1
158	2	0	0	10	2	9	168	18
162	2	0	0	11	2	11	216	21
166	2	0	0	15	1	4	360	7
170	2	0	0	13	1	2	312	3
178	2	0	0	17	1	6	48	11
182	2	0	0	16	1	4	360	8
186	2	0	0	5	1	5	24	9
190	2	0	0	3	1	3	336	5
198	2	0	0	22	2	10	192	20
202	2	0	0	9	2	9	168	17
206	2	0	0	4	1	3	336	6
210	2	0	0	6	1	5	24	10
214	2	0	0	19	2	8	144	15
218	2	0	0	7	2	7	120	13
222	2	0	0	21	2	10	192	19
226	2	0	0	8	2	7	120	14
234	2	0	0	12	2	11	216	22
242	2	0	0	20	2	8	144	16
246	2	0	0	23	2	12	240	23
