onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	17	1	6	48	11
16	4	0	0	2	1	1	288	2
22	4	0	0	22	2	10	192	20
28	4	0	0	24	2	12	240	24
40	4	0	0	20	2	8	144	16
52	4	0	0	9	2	9	168	17
58	4	0	0	19	2	8	144	15
70	4	0	0	18	1	6	48	12
76	4	0	0	15	1	4	360	7
82	4	0	0	12	2	11	216	22
88	4	0	0	14	1	2	312	4
100	4	0	0	7	2	7	120	13
106	4	0	0	10	2	9	168	18
112	4	0	0	6	1	5	24	10
118	4	0	0	11	2	11	216	21
130	4	0	0	13	1	2	312	3
136	4	0	0	5	1	5	24	9
142	4	0	0	21	2	10	192	19
148	4	0	0	23	2	12	240	23
154	4	0	0	4	1	3	336	6
166	4	0	0	16	1	4	360	8
172	4	0	0	8	2	7	120	14
178	4	0	0	1	1	1	288	1
184	4	0	0	3	1	3	336	5
190	4	0	0	17	1	6	48	11
196	4	0	0	18	1	6	48	12
208	4	0	0	7	2	7	120	13
214	4	0	0	2	1	1	288	2
220	4	0	0	6	1	5	24	10
226	4	0	0	11	2	11	216	21
232	4	0	0	20	2	8	144	16
244	4	0	0	3	1	3	336	5
250	4	0	0	4	1	3	336	6
256	4	0	0	5	1	5	24	9
262	4	0	0	10	2	9	168	18
268	4	0	0	24	2	12	240	24
280	4	0	0	1	1	1	288	1
292	4	0	0	19	2	8	144	15
304	4	0	0	8	2	7	120	14
310	4	0	0	12	2	11	216	22
316	4	0	0	16	1	4	360	8
322	4	0	0	13	1	2	312	3
328	4	0	0	23	2	12	240	23
334	4	0	0	21	2	10	192	19
346	4	0	0	14	1	2	312	4
352	4	0	0	15	1	4	360	7
358	4	0	0	22	2	10	192	20
364	4	0	0	9	2	9	168	17
