onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	14	1	2	288	4
16	4	0	0	4	1	3	312	6
22	4	0	0	16	1	4	336	8
34	4	0	0	11	2	11	192	21
40	4	0	0	3	1	3	312	5
46	4	0	0	9	2	9	144	17
58	4	0	0	8	2	7	96	14
64	4	0	0	1	1	1	264	1
70	4	0	0	18	1	6	24	12
82	4	0	0	6	1	5	360	10
88	4	0	0	21	2	10	168	19
100	4	0	0	24	2	12	216	24
106	4	0	0	10	2	9	144	18
112	4	0	0	12	2	11	192	22
118	4	0	0	7	2	7	96	13
124	4	0	0	20	2	8	120	16
130	4	0	0	22	2	10	168	20
136	4	0	0	17	1	6	24	11
142	4	0	0	15	1	4	336	7
148	4	0	0	13	1	2	288	3
160	4	0	0	2	1	1	264	2
166	4	0	0	23	2	12	216	23
172	4	0	0	19	2	8	120	15
178	4	0	0	5	1	5	360	9
190	4	0	0	8	2	7	96	14
196	4	0	0	9	2	9	144	17
208	4	0	0	20	2	8	120	16
220	4	0	0	6	1	5	360	10
226	4	0	0	21	2	10	168	19
232	4	0	0	14	1	2	288	4
244	4	0	0	17	1	6	24	11
250	4	0	0	16	1	4	336	8
256	4	0	0	13	1	2	288	3
262	4	0	0	4	1	3	312	6
268	4	0	0	12	2	11	192	22
280	4	0	0	3	1	3	312	5
286	4	0	0	10	2	9	144	18
292	4	0	0	18	1	6	24	12
298	4	0	0	5	1	5	360	9
304	4	0	0	24	2	12	216	24
316	4	0	0	15	1	4	336	7
322	4	0	0	23	2	12	216	23
328	4	0	0	19	2	8	120	15
334	4	0	0	1	1	1	264	1
340	4	0	0	7	2	7	96	13
346	4	0	0	22	2	10	168	20
352	4	0	0	11	2	11	192	21
364	4	0	0	2	1	1	264	2
