onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	10	2	9	216	18
14	2	0	0	5	1	5	72	9
22	2	0	0	4	1	3	24	6
26	2	0	0	11	2	11	264	21
30	2	0	0	19	2	8	192	15
38	2	0	0	7	2	7	168	13
42	2	0	0	24	2	12	288	24
50	2	0	0	17	1	6	96	11
54	2	0	0	1	1	1	336	1
58	2	0	0	20	2	8	192	16
62	2	0	0	14	1	2	360	4
66	2	0	0	13	1	2	360	3
70	2	0	0	9	2	9	216	17
78	2	0	0	15	1	4	48	7
82	2	0	0	16	1	4	48	8
90	2	0	0	22	2	10	240	20
94	2	0	0	21	2	10	240	19
98	2	0	0	3	1	3	24	5
102	2	0	0	6	1	5	72	10
106	2	0	0	23	2	12	288	23
110	2	0	0	8	2	7	168	14
114	2	0	0	18	1	6	96	12
118	2	0	0	12	2	11	264	22
122	2	0	0	2	1	1	336	2
126	2	0	0	8	2	7	168	14
130	2	0	0	23	2	12	288	23
134	2	0	0	1	1	1	336	1
138	2	0	0	9	2	9	216	17
142	2	0	0	13	1	2	360	3
146	2	0	0	18	1	6	96	12
154	2	0	0	16	1	4	48	8
158	2	0	0	17	1	6	96	11
166	2	0	0	7	2	7	168	13
170	2	0	0	20	2	8	192	16
174	2	0	0	24	2	12	288	24
178	2	0	0	6	1	5	72	10
182	2	0	0	5	1	5	72	9
190	2	0	0	22	2	10	240	20
198	2	0	0	4	1	3	24	6
202	2	0	0	19	2	8	192	15
206	2	0	0	21	2	10	240	19
210	2	0	0	12	2	11	264	22
218	2	0	0	11	2	11	264	21
222	2	0	0	2	1	1	336	2
230	2	0	0	14	1	2	360	4
238	2	0	0	3	1	3	24	5
242	2	0	0	15	1	4	48	7
246	2	0	0	10	2	9	216	18
