onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	12	2	11	264	22
16	4	0	0	19	2	8	192	15
28	4	0	0	8	2	7	168	14
34	4	0	0	4	1	3	24	6
40	4	0	0	16	1	4	48	8
46	4	0	0	21	2	10	240	19
58	4	0	0	9	2	9	216	17
64	4	0	0	15	1	4	48	7
70	4	0	0	18	1	6	96	12
82	4	0	0	11	2	11	264	21
88	4	0	0	13	1	2	360	3
100	4	0	0	20	2	8	192	16
106	4	0	0	22	2	10	240	20
112	4	0	0	14	1	2	360	4
118	4	0	0	5	1	5	72	9
124	4	0	0	24	2	12	288	24
130	4	0	0	1	1	1	336	1
142	4	0	0	7	2	7	168	13
148	4	0	0	6	1	5	72	10
154	4	0	0	3	1	3	24	5
166	4	0	0	17	1	6	96	11
172	4	0	0	2	1	1	336	2
178	4	0	0	10	2	9	216	18
184	4	0	0	23	2	12	288	23
190	4	0	0	23	2	12	288	23
196	4	0	0	16	1	4	48	8
202	4	0	0	18	1	6	96	12
208	4	0	0	7	2	7	168	13
214	4	0	0	11	2	11	264	21
226	4	0	0	4	1	3	24	6
232	4	0	0	6	1	5	72	10
238	4	0	0	8	2	7	168	14
244	4	0	0	5	1	5	72	9
256	4	0	0	12	2	11	264	22
262	4	0	0	20	2	8	192	16
268	4	0	0	9	2	9	216	17
274	4	0	0	3	1	3	24	5
286	4	0	0	21	2	10	240	19
298	4	0	0	2	1	1	336	2
304	4	0	0	15	1	4	48	7
310	4	0	0	19	2	8	192	15
322	4	0	0	10	2	9	216	18
328	4	0	0	24	2	12	288	24
334	4	0	0	1	1	1	336	1
340	4	0	0	13	1	2	360	3
352	4	0	0	22	2	10	240	20
358	4	0	0	17	1	6	96	11
364	4	0	0	14	1	2	360	4
