onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	13	1	2	360	3
16	4	0	0	14	1	2	360	4
28	4	0	0	16	1	4	48	8
40	4	0	0	3	1	3	24	5
46	4	0	0	15	1	4	48	7
52	4	0	0	17	1	6	96	11
58	4	0	0	20	2	8	192	16
64	4	0	0	9	2	9	216	17
76	4	0	0	10	2	9	216	18
82	4	0	0	22	2	10	240	20
88	4	0	0	18	1	6	96	12
100	4	0	0	5	1	5	72	9
106	4	0	0	2	1	1	336	2
112	4	0	0	19	2	8	192	15
124	4	0	0	24	2	12	288	24
130	4	0	0	6	1	5	72	10
136	4	0	0	1	1	1	336	1
148	4	0	0	11	2	11	264	21
154	4	0	0	21	2	10	240	19
160	4	0	0	8	2	7	168	14
166	4	0	0	12	2	11	264	22
172	4	0	0	23	2	12	288	23
184	4	0	0	4	1	3	24	6
190	4	0	0	7	2	7	168	13
196	4	0	0	13	1	2	360	3
202	4	0	0	7	2	7	168	13
208	4	0	0	24	2	12	288	24
214	4	0	0	8	2	7	168	14
226	4	0	0	22	2	10	240	20
232	4	0	0	20	2	8	192	16
238	4	0	0	12	2	11	264	22
250	4	0	0	15	1	4	48	7
262	4	0	0	6	1	5	72	10
268	4	0	0	2	1	1	336	2
280	4	0	0	19	2	8	192	15
286	4	0	0	18	1	6	96	12
292	4	0	0	17	1	6	96	11
298	4	0	0	5	1	5	72	9
304	4	0	0	14	1	2	360	4
310	4	0	0	4	1	3	24	6
316	4	0	0	3	1	3	24	5
322	4	0	0	23	2	12	288	23
328	4	0	0	1	1	1	336	1
340	4	0	0	16	1	4	48	8
346	4	0	0	9	2	9	216	17
352	4	0	0	11	2	11	264	21
358	4	0	0	10	2	9	216	18
364	4	0	0	21	2	10	240	19
