onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	10	2	9	216	18
14	2	0	0	20	2	8	192	16
18	2	0	0	17	1	6	96	11
22	2	0	0	18	1	6	96	12
26	2	0	0	9	2	9	216	17
30	2	0	0	19	2	8	192	15
38	2	0	0	13	1	2	360	3
46	2	0	0	2	1	1	336	2
54	2	0	0	24	2	12	288	24
58	2	0	0	4	1	3	24	6
66	2	0	0	21	2	10	240	19
70	2	0	0	11	2	11	264	21
74	2	0	0	7	2	7	168	13
82	2	0	0	14	1	2	360	4
86	2	0	0	1	1	1	336	1
90	2	0	0	3	1	3	24	5
94	2	0	0	15	1	4	48	7
98	2	0	0	5	1	5	72	9
102	2	0	0	22	2	10	240	20
110	2	0	0	6	1	5	72	10
118	2	0	0	23	2	12	288	23
122	2	0	0	12	2	11	264	22
126	2	0	0	16	1	4	48	8
130	2	0	0	8	2	7	168	14
134	2	0	0	13	1	2	360	3
138	2	0	0	10	2	9	216	18
142	2	0	0	21	2	10	240	19
146	2	0	0	9	2	9	216	17
154	2	0	0	11	2	11	264	21
158	2	0	0	7	2	7	168	13
162	2	0	0	12	2	11	264	22
166	2	0	0	16	1	4	48	8
170	2	0	0	14	1	2	360	4
174	2	0	0	4	1	3	24	6
178	2	0	0	3	1	3	24	5
186	2	0	0	18	1	6	96	12
194	2	0	0	23	2	12	288	23
198	2	0	0	8	2	7	168	14
202	2	0	0	20	2	8	192	16
210	2	0	0	6	1	5	72	10
214	2	0	0	19	2	8	192	15
218	2	0	0	5	1	5	72	9
222	2	0	0	22	2	10	240	20
226	2	0	0	2	1	1	336	2
234	2	0	0	24	2	12	288	24
238	2	0	0	17	1	6	96	11
242	2	0	0	1	1	1	336	1
246	2	0	0	15	1	4	48	7
