onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	22	2	10	240	20
22	4	0	0	24	2	12	288	24
28	4	0	0	23	2	12	288	23
34	4	0	0	11	2	11	264	21
40	4	0	0	20	2	8	192	16
46	4	0	0	13	1	2	360	3
52	4	0	0	18	1	6	96	12
58	4	0	0	1	1	1	336	1
64	4	0	0	9	2	9	216	17
70	4	0	0	21	2	10	240	19
76	4	0	0	4	1	3	24	6
88	4	0	0	2	1	1	336	2
94	4	0	0	5	1	5	72	9
100	4	0	0	14	1	2	360	4
106	4	0	0	15	1	4	48	7
112	4	0	0	12	2	11	264	22
118	4	0	0	7	2	7	168	13
124	4	0	0	8	2	7	168	14
130	4	0	0	6	1	5	72	10
136	4	0	0	16	1	4	48	8
142	4	0	0	3	1	3	24	5
148	4	0	0	19	2	8	192	15
154	4	0	0	17	1	6	96	11
166	4	0	0	10	2	9	216	18
172	4	0	0	1	1	1	336	1
184	4	0	0	11	2	11	264	21
190	4	0	0	12	2	11	264	22
196	4	0	0	10	2	9	216	18
202	4	0	0	8	2	7	168	14
208	4	0	0	23	2	12	288	23
214	4	0	0	16	1	4	48	8
226	4	0	0	13	1	2	360	3
232	4	0	0	14	1	2	360	4
244	4	0	0	7	2	7	168	13
256	4	0	0	22	2	10	240	20
268	4	0	0	17	1	6	96	11
280	4	0	0	4	1	3	24	6
292	4	0	0	24	2	12	288	24
298	4	0	0	20	2	8	192	16
304	4	0	0	15	1	4	48	7
316	4	0	0	2	1	1	336	2
322	4	0	0	3	1	3	24	5
334	4	0	0	21	2	10	240	19
340	4	0	0	19	2	8	192	15
346	4	0	0	18	1	6	96	12
352	4	0	0	9	2	9	216	17
358	4	0	0	5	1	5	72	9
364	4	0	0	6	1	5	72	10
