onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	19	2	8	72	15
14	2	0	0	13	1	2	240	3
18	2	0	0	6	1	5	312	10
22	2	0	0	14	1	2	240	4
26	2	0	0	2	1	1	216	2
30	2	0	0	10	2	9	96	18
34	2	0	0	16	1	4	288	8
38	2	0	0	12	2	11	144	22
42	2	0	0	9	2	9	96	17
46	2	0	0	24	2	12	168	24
50	2	0	0	22	2	10	120	20
58	2	0	0	8	2	7	48	14
66	2	0	0	21	2	10	120	19
70	2	0	0	17	1	6	336	11
74	2	0	0	11	2	11	144	21
78	2	0	0	23	2	12	168	23
82	2	0	0	5	1	5	312	9
86	2	0	0	20	2	8	72	16
90	2	0	0	15	1	4	288	7
98	2	0	0	7	2	7	48	13
102	2	0	0	1	1	1	216	1
106	2	0	0	4	1	3	264	6
110	2	0	0	3	1	3	264	5
114	2	0	0	18	1	6	336	12
118	2	0	0	20	2	8	72	16
122	2	0	0	22	2	10	120	20
130	2	0	0	3	1	3	264	5
134	2	0	0	10	2	9	96	18
138	2	0	0	18	1	6	336	12
146	2	0	0	21	2	10	120	19
154	2	0	0	17	1	6	336	11
158	2	0	0	6	1	5	312	10
162	2	0	0	24	2	12	168	24
166	2	0	0	15	1	4	288	7
174	2	0	0	23	2	12	168	23
182	2	0	0	12	2	11	144	22
186	2	0	0	1	1	1	216	1
190	2	0	0	5	1	5	312	9
194	2	0	0	16	1	4	288	8
198	2	0	0	4	1	3	264	6
206	2	0	0	2	1	1	216	2
210	2	0	0	8	2	7	48	14
218	2	0	0	19	2	8	72	15
222	2	0	0	9	2	9	96	17
226	2	0	0	11	2	11	144	21
234	2	0	0	14	1	2	240	4
238	2	0	0	7	2	7	48	13
246	2	0	0	13	1	2	240	3
