onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	4	1	3	120	6
18	2	0	0	2	1	1	72	2
22	2	0	0	20	2	8	288	16
26	2	0	0	11	2	11	360	21
30	2	0	0	12	2	11	360	22
38	2	0	0	16	1	4	144	8
42	2	0	0	24	2	12	24	24
46	2	0	0	21	2	10	336	19
50	2	0	0	3	1	3	120	5
58	2	0	0	14	1	2	96	4
62	2	0	0	5	1	5	168	9
70	2	0	0	7	2	7	264	13
74	2	0	0	23	2	12	24	23
78	2	0	0	10	2	9	312	18
82	2	0	0	13	1	2	96	3
86	2	0	0	17	1	6	192	11
94	2	0	0	19	2	8	288	15
102	2	0	0	9	2	9	312	17
110	2	0	0	22	2	10	336	20
118	2	0	0	8	2	7	264	14
122	2	0	0	15	1	4	144	7
126	2	0	0	6	1	5	168	10
134	2	0	0	18	1	6	192	12
138	2	0	0	1	1	1	72	1
142	2	0	0	5	1	5	168	9
146	2	0	0	3	1	3	120	5
154	2	0	0	23	2	12	24	23
158	2	0	0	16	1	4	144	8
162	2	0	0	8	2	7	264	14
166	2	0	0	17	1	6	192	11
170	2	0	0	18	1	6	192	12
174	2	0	0	11	2	11	360	21
178	2	0	0	6	1	5	168	10
182	2	0	0	10	2	9	312	18
186	2	0	0	9	2	9	312	17
190	2	0	0	22	2	10	336	20
194	2	0	0	19	2	8	288	15
198	2	0	0	21	2	10	336	19
202	2	0	0	4	1	3	120	6
210	2	0	0	13	1	2	96	3
214	2	0	0	15	1	4	144	7
218	2	0	0	2	1	1	72	2
222	2	0	0	1	1	1	72	1
230	2	0	0	14	1	2	96	4
234	2	0	0	7	2	7	264	13
238	2	0	0	12	2	11	360	22
242	2	0	0	24	2	12	24	24
246	2	0	0	20	2	8	288	16
