onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	15	1	4	144	7
16	4	0	0	22	2	10	336	20
22	4	0	0	17	1	6	192	11
28	4	0	0	21	2	10	336	19
40	4	0	0	18	1	6	192	12
52	4	0	0	7	2	7	264	13
58	4	0	0	4	1	3	120	6
64	4	0	0	6	1	5	168	10
76	4	0	0	9	2	9	312	17
82	4	0	0	2	1	1	72	2
88	4	0	0	11	2	11	360	21
94	4	0	0	20	2	8	288	16
100	4	0	0	13	1	2	96	3
112	4	0	0	8	2	7	264	14
118	4	0	0	23	2	12	24	23
130	4	0	0	14	1	2	96	4
136	4	0	0	24	2	12	24	24
148	4	0	0	19	2	8	288	15
154	4	0	0	10	2	9	312	18
160	4	0	0	5	1	5	168	9
172	4	0	0	12	2	11	360	22
178	4	0	0	3	1	3	120	5
184	4	0	0	1	1	1	72	1
190	4	0	0	16	1	4	144	8
196	4	0	0	9	2	9	312	17
208	4	0	0	10	2	9	312	18
214	4	0	0	16	1	4	144	8
226	4	0	0	19	2	8	288	15
232	4	0	0	18	1	6	192	12
244	4	0	0	12	2	11	360	22
250	4	0	0	20	2	8	288	16
256	4	0	0	21	2	10	336	19
262	4	0	0	22	2	10	336	20
268	4	0	0	1	1	1	72	1
274	4	0	0	13	1	2	96	3
280	4	0	0	11	2	11	360	21
286	4	0	0	24	2	12	24	24
292	4	0	0	4	1	3	120	6
298	4	0	0	8	2	7	264	14
304	4	0	0	2	1	1	72	2
316	4	0	0	3	1	3	120	5
322	4	0	0	17	1	6	192	11
328	4	0	0	14	1	2	96	4
334	4	0	0	5	1	5	168	9
340	4	0	0	6	1	5	168	10
346	4	0	0	7	2	7	264	13
358	4	0	0	23	2	12	24	23
364	4	0	0	15	1	4	144	7
