onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	21	2	10	336	19
22	4	0	0	11	2	11	360	21
28	4	0	0	19	2	8	288	15
34	4	0	0	12	2	11	360	22
40	4	0	0	20	2	8	288	16
46	4	0	0	14	1	2	96	4
52	4	0	0	13	1	2	96	3
64	4	0	0	22	2	10	336	20
70	4	0	0	17	1	6	192	11
82	4	0	0	15	1	4	144	7
88	4	0	0	18	1	6	192	12
100	4	0	0	3	1	3	120	5
106	4	0	0	2	1	1	72	2
112	4	0	0	8	2	7	264	14
118	4	0	0	7	2	7	264	13
124	4	0	0	24	2	12	24	24
130	4	0	0	5	1	5	168	9
136	4	0	0	10	2	9	312	18
142	4	0	0	6	1	5	168	10
148	4	0	0	4	1	3	120	6
154	4	0	0	9	2	9	312	17
160	4	0	0	23	2	12	24	23
166	4	0	0	1	1	1	72	1
172	4	0	0	16	1	4	144	8
184	4	0	0	9	2	9	312	17
190	4	0	0	11	2	11	360	21
196	4	0	0	21	2	10	336	19
208	4	0	0	7	2	7	264	13
220	4	0	0	13	1	2	96	3
226	4	0	0	22	2	10	336	20
232	4	0	0	17	1	6	192	11
238	4	0	0	20	2	8	288	16
250	4	0	0	3	1	3	120	5
256	4	0	0	19	2	8	288	15
262	4	0	0	23	2	12	24	23
274	4	0	0	5	1	5	168	9
280	4	0	0	15	1	4	144	7
286	4	0	0	1	1	1	72	1
298	4	0	0	6	1	5	168	10
310	4	0	0	14	1	2	96	4
316	4	0	0	8	2	7	264	14
322	4	0	0	18	1	6	192	12
328	4	0	0	16	1	4	144	8
334	4	0	0	2	1	1	72	2
340	4	0	0	24	2	12	24	24
346	4	0	0	12	2	11	360	22
352	4	0	0	10	2	9	312	18
364	4	0	0	4	1	3	120	6
