onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	13	1	2	96	3
18	2	0	0	2	1	1	72	2
22	2	0	0	19	2	8	288	15
26	2	0	0	1	1	1	72	1
30	2	0	0	24	2	12	24	24
34	2	0	0	18	1	6	192	12
38	2	0	0	4	1	3	120	6
42	2	0	0	9	2	9	312	17
46	2	0	0	11	2	11	360	21
54	2	0	0	21	2	10	336	19
58	2	0	0	16	1	4	144	8
62	2	0	0	14	1	2	96	4
66	2	0	0	15	1	4	144	7
74	2	0	0	12	2	11	360	22
78	2	0	0	6	1	5	168	10
82	2	0	0	3	1	3	120	5
90	2	0	0	23	2	12	24	23
94	2	0	0	22	2	10	336	20
98	2	0	0	5	1	5	168	9
102	2	0	0	20	2	8	288	16
106	2	0	0	10	2	9	312	18
110	2	0	0	17	1	6	192	11
114	2	0	0	7	2	7	264	13
118	2	0	0	8	2	7	264	14
126	2	0	0	7	2	7	264	13
130	2	0	0	8	2	7	264	14
138	2	0	0	9	2	9	312	17
142	2	0	0	20	2	8	288	16
146	2	0	0	5	1	5	168	9
154	2	0	0	3	1	3	120	5
162	2	0	0	14	1	2	96	4
166	2	0	0	2	1	1	72	2
170	2	0	0	13	1	2	96	3
174	2	0	0	17	1	6	192	11
178	2	0	0	15	1	4	144	7
186	2	0	0	10	2	9	312	18
190	2	0	0	23	2	12	24	23
194	2	0	0	6	1	5	168	10
202	2	0	0	1	1	1	72	1
206	2	0	0	11	2	11	360	21
210	2	0	0	24	2	12	24	24
214	2	0	0	18	1	6	192	12
218	2	0	0	22	2	10	336	20
222	2	0	0	19	2	8	288	15
226	2	0	0	21	2	10	336	19
234	2	0	0	16	1	4	144	8
242	2	0	0	12	2	11	360	22
246	2	0	0	4	1	3	120	6
