onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	5	1	5	120	9
16	4	0	0	22	2	10	288	20
28	4	0	0	1	1	1	24	1
34	4	0	0	4	1	3	72	6
40	4	0	0	18	1	6	144	12
46	4	0	0	7	2	7	216	13
58	4	0	0	23	2	12	336	23
64	4	0	0	12	2	11	312	22
70	4	0	0	8	2	7	216	14
82	4	0	0	6	1	5	120	10
88	4	0	0	20	2	8	240	16
94	4	0	0	10	2	9	264	18
100	4	0	0	11	2	11	312	21
112	4	0	0	9	2	9	264	17
118	4	0	0	15	1	4	96	7
124	4	0	0	14	1	2	48	4
130	4	0	0	21	2	10	288	19
136	4	0	0	16	1	4	96	8
142	4	0	0	13	1	2	48	3
148	4	0	0	17	1	6	144	11
154	4	0	0	24	2	12	336	24
166	4	0	0	3	1	3	72	5
178	4	0	0	19	2	8	240	15
190	4	0	0	2	1	1	24	2
196	4	0	0	1	1	1	24	1
202	4	0	0	9	2	9	264	17
208	4	0	0	18	1	6	144	12
214	4	0	0	23	2	12	336	23
220	4	0	0	11	2	11	312	21
226	4	0	0	5	1	5	120	9
238	4	0	0	7	2	7	216	13
244	4	0	0	14	1	2	48	4
250	4	0	0	20	2	8	240	16
262	4	0	0	17	1	6	144	11
268	4	0	0	21	2	10	288	19
274	4	0	0	6	1	5	120	10
286	4	0	0	24	2	12	336	24
292	4	0	0	2	1	1	24	2
298	4	0	0	16	1	4	96	8
310	4	0	0	8	2	7	216	14
316	4	0	0	19	2	8	240	15
322	4	0	0	12	2	11	312	22
328	4	0	0	4	1	3	72	6
334	4	0	0	10	2	9	264	18
340	4	0	0	13	1	2	48	3
346	4	0	0	3	1	3	72	5
352	4	0	0	22	2	10	288	20
364	4	0	0	15	1	4	96	7
