onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	24	2	12	336	24
16	4	0	0	7	2	7	216	13
28	4	0	0	19	2	8	240	15
34	4	0	0	17	1	6	144	11
40	4	0	0	13	1	2	48	3
46	4	0	0	1	1	1	24	1
52	4	0	0	2	1	1	24	2
58	4	0	0	12	2	11	312	22
64	4	0	0	20	2	8	240	16
76	4	0	0	4	1	3	72	6
82	4	0	0	9	2	9	264	17
88	4	0	0	15	1	4	96	7
94	4	0	0	21	2	10	288	19
100	4	0	0	5	1	5	120	9
106	4	0	0	14	1	2	48	4
112	4	0	0	6	1	5	120	10
118	4	0	0	3	1	3	72	5
124	4	0	0	16	1	4	96	8
136	4	0	0	18	1	6	144	12
142	4	0	0	11	2	11	312	21
148	4	0	0	22	2	10	288	20
154	4	0	0	10	2	9	264	18
160	4	0	0	23	2	12	336	23
166	4	0	0	8	2	7	216	14
172	4	0	0	19	2	8	240	15
178	4	0	0	10	2	9	264	18
190	4	0	0	20	2	8	240	16
196	4	0	0	13	1	2	48	3
202	4	0	0	11	2	11	312	21
214	4	0	0	8	2	7	216	14
220	4	0	0	6	1	5	120	10
226	4	0	0	1	1	1	24	1
238	4	0	0	24	2	12	336	24
244	4	0	0	12	2	11	312	22
256	4	0	0	15	1	4	96	7
268	4	0	0	9	2	9	264	17
280	4	0	0	17	1	6	144	11
286	4	0	0	14	1	2	48	4
292	4	0	0	2	1	1	24	2
298	4	0	0	7	2	7	216	13
304	4	0	0	22	2	10	288	20
310	4	0	0	5	1	5	120	9
322	4	0	0	3	1	3	72	5
328	4	0	0	21	2	10	288	19
340	4	0	0	16	1	4	96	8
352	4	0	0	18	1	6	144	12
358	4	0	0	23	2	12	336	23
364	4	0	0	4	1	3	72	6
