onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	17	1	6	144	11
14	2	0	0	6	1	5	120	10
18	2	0	0	8	2	7	216	14
22	2	0	0	10	2	9	264	18
30	2	0	0	7	2	7	216	13
34	2	0	0	12	2	11	312	22
38	2	0	0	5	1	5	120	9
46	2	0	0	9	2	9	264	17
54	2	0	0	22	2	10	288	20
58	2	0	0	16	1	4	96	8
62	2	0	0	4	1	3	72	6
66	2	0	0	1	1	1	24	1
70	2	0	0	20	2	8	240	16
74	2	0	0	18	1	6	144	12
78	2	0	0	23	2	12	336	23
86	2	0	0	15	1	4	96	7
90	2	0	0	19	2	8	240	15
94	2	0	0	21	2	10	288	19
102	2	0	0	14	1	2	48	4
106	2	0	0	2	1	1	24	2
110	2	0	0	3	1	3	72	5
114	2	0	0	24	2	12	336	24
118	2	0	0	11	2	11	312	21
122	2	0	0	13	1	2	48	3
126	2	0	0	18	1	6	144	12
130	2	0	0	11	2	11	312	21
134	2	0	0	16	1	4	96	8
138	2	0	0	22	2	10	288	20
142	2	0	0	12	2	11	312	22
150	2	0	0	21	2	10	288	19
154	2	0	0	10	2	9	264	18
158	2	0	0	8	2	7	216	14
162	2	0	0	5	1	5	120	9
166	2	0	0	4	1	3	72	6
174	2	0	0	19	2	8	240	15
178	2	0	0	23	2	12	336	23
186	2	0	0	15	1	4	96	7
190	2	0	0	24	2	12	336	24
198	2	0	0	9	2	9	264	17
206	2	0	0	14	1	2	48	4
210	2	0	0	20	2	8	240	16
218	2	0	0	1	1	1	24	1
222	2	0	0	7	2	7	216	13
226	2	0	0	2	1	1	24	2
230	2	0	0	3	1	3	72	5
234	2	0	0	13	1	2	48	3
242	2	0	0	6	1	5	120	10
246	2	0	0	17	1	6	144	11
