onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	3	1	3	72	5
22	4	0	0	12	2	11	312	22
28	4	0	0	17	1	6	144	11
34	4	0	0	23	2	12	336	23
46	4	0	0	2	1	1	24	2
52	4	0	0	8	2	7	216	14
58	4	0	0	14	1	2	48	4
70	4	0	0	5	1	5	120	9
82	4	0	0	19	2	8	240	15
88	4	0	0	24	2	12	336	24
94	4	0	0	7	2	7	216	13
100	4	0	0	15	1	4	96	7
106	4	0	0	13	1	2	48	3
112	4	0	0	18	1	6	144	12
118	4	0	0	11	2	11	312	21
124	4	0	0	9	2	9	264	17
130	4	0	0	4	1	3	72	6
136	4	0	0	20	2	8	240	16
142	4	0	0	10	2	9	264	18
148	4	0	0	22	2	10	288	20
154	4	0	0	21	2	10	288	19
160	4	0	0	16	1	4	96	8
172	4	0	0	6	1	5	120	10
178	4	0	0	1	1	1	24	1
184	4	0	0	9	2	9	264	17
196	4	0	0	3	1	3	72	5
202	4	0	0	15	1	4	96	7
208	4	0	0	18	1	6	144	12
214	4	0	0	7	2	7	216	13
220	4	0	0	10	2	9	264	18
226	4	0	0	23	2	12	336	23
232	4	0	0	14	1	2	48	4
238	4	0	0	13	1	2	48	3
244	4	0	0	2	1	1	24	2
250	4	0	0	22	2	10	288	20
256	4	0	0	5	1	5	120	9
262	4	0	0	20	2	8	240	16
274	4	0	0	1	1	1	24	1
280	4	0	0	4	1	3	72	6
292	4	0	0	24	2	12	336	24
298	4	0	0	19	2	8	240	15
310	4	0	0	12	2	11	312	22
316	4	0	0	6	1	5	120	10
322	4	0	0	16	1	4	96	8
334	4	0	0	11	2	11	312	21
346	4	0	0	21	2	10	288	19
352	4	0	0	17	1	6	144	11
364	4	0	0	8	2	7	216	14
