onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	19	2	8	312	15
18	2	0	0	16	1	4	168	8
22	2	0	0	15	1	4	168	7
26	2	0	0	9	2	9	336	17
30	2	0	0	5	1	5	192	9
34	2	0	0	6	1	5	192	10
38	2	0	0	21	2	10	360	19
42	2	0	0	23	2	12	48	23
50	2	0	0	11	2	11	24	21
54	2	0	0	12	2	11	24	22
58	2	0	0	4	1	3	144	6
62	2	0	0	3	1	3	144	5
70	2	0	0	13	1	2	120	3
74	2	0	0	1	1	1	96	1
78	2	0	0	14	1	2	120	4
86	2	0	0	10	2	9	336	18
94	2	0	0	7	2	7	288	13
102	2	0	0	17	1	6	216	11
106	2	0	0	20	2	8	312	16
110	2	0	0	2	1	1	96	2
114	2	0	0	8	2	7	288	14
122	2	0	0	24	2	12	48	24
126	2	0	0	22	2	10	360	20
134	2	0	0	18	1	6	216	12
138	2	0	0	1	1	1	96	1
142	2	0	0	17	1	6	216	11
146	2	0	0	22	2	10	360	20
150	2	0	0	9	2	9	336	17
154	2	0	0	18	1	6	216	12
158	2	0	0	8	2	7	288	14
162	2	0	0	11	2	11	24	21
166	2	0	0	24	2	12	48	24
170	2	0	0	16	1	4	168	8
174	2	0	0	13	1	2	120	3
178	2	0	0	5	1	5	192	9
186	2	0	0	15	1	4	168	7
190	2	0	0	4	1	3	144	6
194	2	0	0	10	2	9	336	18
202	2	0	0	23	2	12	48	23
206	2	0	0	2	1	1	96	2
210	2	0	0	3	1	3	144	5
214	2	0	0	6	1	5	192	10
222	2	0	0	12	2	11	24	22
226	2	0	0	20	2	8	312	16
234	2	0	0	19	2	8	312	15
238	2	0	0	7	2	7	288	13
242	2	0	0	21	2	10	360	19
246	2	0	0	14	1	2	120	4
