onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	1	1	1	96	1
14	2	0	0	4	1	3	144	6
22	2	0	0	21	2	10	360	19
26	2	0	0	19	2	8	312	15
30	2	0	0	22	2	10	360	20
34	2	0	0	13	1	2	120	3
38	2	0	0	5	1	5	192	9
42	2	0	0	3	1	3	144	5
46	2	0	0	9	2	9	336	17
50	2	0	0	10	2	9	336	18
54	2	0	0	15	1	4	168	7
62	2	0	0	2	1	1	96	2
70	2	0	0	20	2	8	312	16
74	2	0	0	18	1	6	216	12
78	2	0	0	8	2	7	288	14
82	2	0	0	7	2	7	288	13
86	2	0	0	23	2	12	48	23
94	2	0	0	16	1	4	168	8
98	2	0	0	24	2	12	48	24
102	2	0	0	11	2	11	24	21
106	2	0	0	17	1	6	216	11
110	2	0	0	12	2	11	24	22
114	2	0	0	6	1	5	192	10
122	2	0	0	14	1	2	120	4
130	2	0	0	16	1	4	168	8
134	2	0	0	24	2	12	48	24
138	2	0	0	22	2	10	360	20
142	2	0	0	17	1	6	216	11
146	2	0	0	3	1	3	144	5
154	2	0	0	9	2	9	336	17
158	2	0	0	14	1	2	120	4
162	2	0	0	18	1	6	216	12
170	2	0	0	11	2	11	24	21
174	2	0	0	20	2	8	312	16
178	2	0	0	8	2	7	288	14
182	2	0	0	23	2	12	48	23
186	2	0	0	10	2	9	336	18
190	2	0	0	1	1	1	96	1
198	2	0	0	21	2	10	360	19
202	2	0	0	6	1	5	192	10
206	2	0	0	19	2	8	312	15
210	2	0	0	15	1	4	168	7
218	2	0	0	12	2	11	24	22
222	2	0	0	13	1	2	120	3
226	2	0	0	5	1	5	192	9
234	2	0	0	4	1	3	144	6
238	2	0	0	7	2	7	288	13
246	2	0	0	2	1	1	96	2
