onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	13	1	2	312	3
22	4	0	0	8	2	7	120	14
28	4	0	0	6	1	5	24	10
34	4	0	0	21	2	10	192	19
40	4	0	0	1	1	1	288	1
46	4	0	0	12	2	11	216	22
52	4	0	0	24	2	12	240	24
58	4	0	0	19	2	8	144	15
64	4	0	0	2	1	1	288	2
70	4	0	0	18	1	6	48	12
76	4	0	0	7	2	7	120	13
82	4	0	0	5	1	5	24	9
94	4	0	0	11	2	11	216	21
100	4	0	0	14	1	2	312	4
106	4	0	0	20	2	8	144	16
112	4	0	0	9	2	9	168	17
118	4	0	0	3	1	3	336	5
124	4	0	0	10	2	9	168	18
136	4	0	0	23	2	12	240	23
142	4	0	0	22	2	10	192	20
148	4	0	0	16	1	4	360	8
154	4	0	0	17	1	6	48	11
166	4	0	0	15	1	4	360	7
172	4	0	0	4	1	3	336	6
178	4	0	0	21	2	10	192	19
184	4	0	0	24	2	12	240	24
190	4	0	0	11	2	11	216	21
196	4	0	0	13	1	2	312	3
202	4	0	0	1	1	1	288	1
208	4	0	0	15	1	4	360	7
220	4	0	0	19	2	8	144	15
226	4	0	0	4	1	3	336	6
232	4	0	0	17	1	6	48	11
238	4	0	0	18	1	6	48	12
244	4	0	0	12	2	11	216	22
250	4	0	0	16	1	4	360	8
256	4	0	0	8	2	7	120	14
262	4	0	0	22	2	10	192	20
274	4	0	0	5	1	5	24	9
286	4	0	0	6	1	5	24	10
292	4	0	0	2	1	1	288	2
298	4	0	0	23	2	12	240	23
310	4	0	0	10	2	9	168	18
322	4	0	0	9	2	9	168	17
334	4	0	0	14	1	2	312	4
346	4	0	0	3	1	3	336	5
352	4	0	0	20	2	8	144	16
364	4	0	0	7	2	7	120	13
