onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	15	1	4	336	7
16	4	0	0	21	2	10	168	19
28	4	0	0	8	2	7	96	14
34	4	0	0	9	2	9	144	17
46	4	0	0	20	2	8	120	16
52	4	0	0	13	1	2	288	3
58	4	0	0	19	2	8	120	15
64	4	0	0	14	1	2	288	4
76	4	0	0	23	2	12	216	23
88	4	0	0	22	2	10	168	20
94	4	0	0	3	1	3	312	5
106	4	0	0	10	2	9	144	18
112	4	0	0	2	1	1	264	2
124	4	0	0	5	1	5	360	9
130	4	0	0	1	1	1	264	1
136	4	0	0	7	2	7	96	13
142	4	0	0	24	2	12	216	24
148	4	0	0	16	1	4	336	8
154	4	0	0	6	1	5	360	10
160	4	0	0	12	2	11	192	22
172	4	0	0	11	2	11	192	21
178	4	0	0	17	1	6	24	11
184	4	0	0	4	1	3	312	6
190	4	0	0	18	1	6	24	12
196	4	0	0	9	2	9	144	17
202	4	0	0	5	1	5	360	9
208	4	0	0	1	1	1	264	1
214	4	0	0	14	1	2	288	4
226	4	0	0	4	1	3	312	6
238	4	0	0	21	2	10	168	19
250	4	0	0	6	1	5	360	10
256	4	0	0	22	2	10	168	20
262	4	0	0	10	2	9	144	18
268	4	0	0	2	1	1	264	2
274	4	0	0	19	2	8	120	15
280	4	0	0	16	1	4	336	8
286	4	0	0	12	2	11	192	22
292	4	0	0	3	1	3	312	5
298	4	0	0	13	1	2	288	3
310	4	0	0	23	2	12	216	23
316	4	0	0	8	2	7	96	14
322	4	0	0	24	2	12	216	24
328	4	0	0	18	1	6	24	12
334	4	0	0	15	1	4	336	7
340	4	0	0	7	2	7	96	13
346	4	0	0	17	1	6	24	11
352	4	0	0	11	2	11	192	21
364	4	0	0	20	2	8	120	16
