onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	18	1	6	24	12
14	2	0	0	14	1	2	288	4
18	2	0	0	20	2	8	120	16
26	2	0	0	16	1	4	336	8
30	2	0	0	2	1	1	264	2
34	2	0	0	19	2	8	120	15
42	2	0	0	13	1	2	288	3
50	2	0	0	12	2	11	192	22
54	2	0	0	15	1	4	336	7
58	2	0	0	22	2	10	168	20
62	2	0	0	21	2	10	168	19
66	2	0	0	4	1	3	312	6
70	2	0	0	23	2	12	216	23
74	2	0	0	3	1	3	312	5
78	2	0	0	7	2	7	96	13
82	2	0	0	10	2	9	144	18
86	2	0	0	6	1	5	360	10
90	2	0	0	8	2	7	96	14
94	2	0	0	11	2	11	192	21
98	2	0	0	1	1	1	264	1
106	2	0	0	17	1	6	24	11
110	2	0	0	24	2	12	216	24
114	2	0	0	5	1	5	360	9
122	2	0	0	9	2	9	144	17
126	2	0	0	6	1	5	360	10
130	2	0	0	8	2	7	96	14
134	2	0	0	12	2	11	192	22
138	2	0	0	17	1	6	24	11
142	2	0	0	21	2	10	168	19
150	2	0	0	14	1	2	288	4
154	2	0	0	7	2	7	96	13
162	2	0	0	10	2	9	144	18
166	2	0	0	22	2	10	168	20
174	2	0	0	18	1	6	24	12
178	2	0	0	23	2	12	216	23
182	2	0	0	2	1	1	264	2
186	2	0	0	3	1	3	312	5
190	2	0	0	11	2	11	192	21
194	2	0	0	20	2	8	120	16
198	2	0	0	24	2	12	216	24
202	2	0	0	4	1	3	312	6
210	2	0	0	15	1	4	336	7
218	2	0	0	19	2	8	120	15
226	2	0	0	5	1	5	360	9
230	2	0	0	13	1	2	288	3
238	2	0	0	1	1	1	264	1
242	2	0	0	9	2	9	144	17
246	2	0	0	16	1	4	336	8
