onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	22	2	10	168	20
14	2	0	0	4	1	3	312	6
18	2	0	0	19	2	8	120	15
26	2	0	0	7	2	7	96	13
34	2	0	0	3	1	3	312	5
38	2	0	0	10	2	9	144	18
42	2	0	0	5	1	5	360	9
46	2	0	0	18	1	6	24	12
50	2	0	0	23	2	12	216	23
54	2	0	0	2	1	1	264	2
62	2	0	0	9	2	9	144	17
66	2	0	0	1	1	1	264	1
74	2	0	0	16	1	4	336	8
78	2	0	0	21	2	10	168	19
82	2	0	0	24	2	12	216	24
86	2	0	0	11	2	11	192	21
90	2	0	0	20	2	8	120	16
94	2	0	0	8	2	7	96	14
102	2	0	0	12	2	11	192	22
106	2	0	0	6	1	5	360	10
114	2	0	0	13	1	2	288	3
118	2	0	0	17	1	6	24	11
122	2	0	0	15	1	4	336	7
126	2	0	0	14	1	2	288	4
134	2	0	0	7	2	7	96	13
138	2	0	0	3	1	3	312	5
142	2	0	0	21	2	10	168	19
146	2	0	0	23	2	12	216	23
150	2	0	0	24	2	12	216	24
154	2	0	0	20	2	8	120	16
158	2	0	0	15	1	4	336	7
166	2	0	0	5	1	5	360	9
170	2	0	0	14	1	2	288	4
174	2	0	0	2	1	1	264	2
182	2	0	0	1	1	1	264	1
190	2	0	0	17	1	6	24	11
194	2	0	0	9	2	9	144	17
198	2	0	0	12	2	11	192	22
202	2	0	0	10	2	9	144	18
206	2	0	0	18	1	6	24	12
210	2	0	0	6	1	5	360	10
214	2	0	0	11	2	11	192	21
218	2	0	0	8	2	7	96	14
222	2	0	0	13	1	2	288	3
226	2	0	0	22	2	10	168	20
234	2	0	0	4	1	3	312	6
242	2	0	0	19	2	8	120	15
246	2	0	0	16	1	4	336	8
