onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	21	2	10	72	19
18	2	0	0	19	2	8	24	15
26	2	0	0	18	1	6	288	12
30	2	0	0	1	1	1	168	1
34	2	0	0	2	1	1	168	2
38	2	0	0	10	2	9	48	18
42	2	0	0	24	2	12	120	24
46	2	0	0	9	2	9	48	17
50	2	0	0	7	2	7	360	13
58	2	0	0	4	1	3	216	6
62	2	0	0	12	2	11	96	22
70	2	0	0	15	1	4	240	7
74	2	0	0	14	1	2	192	4
78	2	0	0	6	1	5	264	10
82	2	0	0	8	2	7	360	14
90	2	0	0	11	2	11	96	21
98	2	0	0	20	2	8	24	16
102	2	0	0	16	1	4	240	8
106	2	0	0	3	1	3	216	5
110	2	0	0	13	1	2	192	3
114	2	0	0	5	1	5	264	9
122	2	0	0	17	1	6	288	11
126	2	0	0	23	2	12	120	23
134	2	0	0	22	2	10	72	20
138	2	0	0	13	1	2	192	3
142	2	0	0	16	1	4	240	8
146	2	0	0	7	2	7	360	13
150	2	0	0	3	1	3	216	5
154	2	0	0	17	1	6	288	11
158	2	0	0	5	1	5	264	9
162	2	0	0	14	1	2	192	4
166	2	0	0	8	2	7	360	14
170	2	0	0	21	2	10	72	19
178	2	0	0	10	2	9	48	18
182	2	0	0	6	1	5	264	10
190	2	0	0	20	2	8	24	16
194	2	0	0	4	1	3	216	6
202	2	0	0	11	2	11	96	21
206	2	0	0	24	2	12	120	24
210	2	0	0	23	2	12	120	23
214	2	0	0	19	2	8	24	15
222	2	0	0	9	2	9	48	17
226	2	0	0	2	1	1	168	2
230	2	0	0	22	2	10	72	20
234	2	0	0	18	1	6	288	12
238	2	0	0	12	2	11	96	22
242	2	0	0	15	1	4	240	7
246	2	0	0	1	1	1	168	1
