onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	17	1	6	120	11
16	4	0	0	14	1	2	24	4
22	4	0	0	9	2	9	240	17
28	4	0	0	1	1	1	360	1
34	4	0	0	7	2	7	192	13
40	4	0	0	12	2	11	288	22
46	4	0	0	16	1	4	72	8
52	4	0	0	18	1	6	120	12
64	4	0	0	23	2	12	312	23
70	4	0	0	24	2	12	312	24
76	4	0	0	3	1	3	48	5
82	4	0	0	8	2	7	192	14
94	4	0	0	21	2	10	264	19
100	4	0	0	4	1	3	48	6
106	4	0	0	5	1	5	96	9
112	4	0	0	6	1	5	96	10
118	4	0	0	22	2	10	264	20
130	4	0	0	2	1	1	360	2
136	4	0	0	20	2	8	216	16
148	4	0	0	15	1	4	72	7
160	4	0	0	10	2	9	240	18
172	4	0	0	13	1	2	24	3
178	4	0	0	19	2	8	216	15
184	4	0	0	11	2	11	288	21
190	4	0	0	17	1	6	120	11
196	4	0	0	21	2	10	264	19
202	4	0	0	6	1	5	96	10
214	4	0	0	18	1	6	120	12
226	4	0	0	12	2	11	288	22
232	4	0	0	24	2	12	312	24
238	4	0	0	11	2	11	288	21
244	4	0	0	15	1	4	72	7
250	4	0	0	1	1	1	360	1
256	4	0	0	2	1	1	360	2
268	4	0	0	20	2	8	216	16
274	4	0	0	4	1	3	48	6
280	4	0	0	9	2	9	240	17
286	4	0	0	16	1	4	72	8
298	4	0	0	5	1	5	96	9
304	4	0	0	13	1	2	24	3
310	4	0	0	3	1	3	48	5
316	4	0	0	8	2	7	192	14
322	4	0	0	19	2	8	216	15
328	4	0	0	14	1	2	24	4
340	4	0	0	10	2	9	240	18
346	4	0	0	7	2	7	192	13
358	4	0	0	23	2	12	312	23
364	4	0	0	22	2	10	264	20
