onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	17	1	6	24	11
14	2	0	0	23	2	12	216	23
18	2	0	0	19	2	8	120	15
22	2	0	0	11	2	11	192	21
26	2	0	0	9	2	9	144	17
30	2	0	0	8	2	7	96	14
34	2	0	0	13	1	2	288	3
38	2	0	0	1	1	1	264	1
42	2	0	0	16	1	4	336	8
46	2	0	0	22	2	10	168	20
50	2	0	0	15	1	4	336	7
54	2	0	0	24	2	12	216	24
62	2	0	0	18	1	6	24	12
66	2	0	0	12	2	11	192	22
70	2	0	0	3	1	3	312	5
78	2	0	0	2	1	1	264	2
82	2	0	0	10	2	9	144	18
86	2	0	0	6	1	5	360	10
90	2	0	0	14	1	2	288	4
94	2	0	0	20	2	8	120	16
102	2	0	0	4	1	3	312	6
106	2	0	0	21	2	10	168	19
114	2	0	0	5	1	5	360	9
122	2	0	0	7	2	7	96	13
130	2	0	0	10	2	9	144	18
134	2	0	0	19	2	8	120	15
138	2	0	0	18	1	6	24	12
142	2	0	0	17	1	6	24	11
150	2	0	0	5	1	5	360	9
154	2	0	0	22	2	10	168	20
158	2	0	0	7	2	7	96	13
162	2	0	0	12	2	11	192	22
166	2	0	0	2	1	1	264	2
170	2	0	0	24	2	12	216	24
178	2	0	0	11	2	11	192	21
182	2	0	0	14	1	2	288	4
186	2	0	0	1	1	1	264	1
190	2	0	0	20	2	8	120	16
194	2	0	0	8	2	7	96	14
198	2	0	0	15	1	4	336	7
206	2	0	0	21	2	10	168	19
214	2	0	0	4	1	3	312	6
222	2	0	0	3	1	3	312	5
226	2	0	0	16	1	4	336	8
230	2	0	0	23	2	12	216	23
238	2	0	0	9	2	9	144	17
242	2	0	0	6	1	5	360	10
246	2	0	0	13	1	2	288	3
