onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	8	2	7	96	14
14	2	0	0	24	2	12	216	24
18	2	0	0	13	1	2	288	3
22	2	0	0	10	2	9	144	18
26	2	0	0	20	2	8	120	16
30	2	0	0	15	1	4	336	7
34	2	0	0	7	2	7	96	13
38	2	0	0	22	2	10	168	20
42	2	0	0	6	1	5	360	10
46	2	0	0	18	1	6	24	12
54	2	0	0	16	1	4	336	8
58	2	0	0	23	2	12	216	23
66	2	0	0	14	1	2	288	4
70	2	0	0	4	1	3	312	6
78	2	0	0	11	2	11	192	21
82	2	0	0	3	1	3	312	5
86	2	0	0	21	2	10	168	19
90	2	0	0	5	1	5	360	9
98	2	0	0	2	1	1	264	2
106	2	0	0	1	1	1	264	1
110	2	0	0	19	2	8	120	15
114	2	0	0	9	2	9	144	17
118	2	0	0	12	2	11	192	22
122	2	0	0	17	1	6	24	11
130	2	0	0	15	1	4	336	7
134	2	0	0	6	1	5	360	10
142	2	0	0	3	1	3	312	5
146	2	0	0	11	2	11	192	21
150	2	0	0	7	2	7	96	13
154	2	0	0	12	2	11	192	22
158	2	0	0	24	2	12	216	24
162	2	0	0	8	2	7	96	14
166	2	0	0	17	1	6	24	11
174	2	0	0	14	1	2	288	4
182	2	0	0	9	2	9	144	17
186	2	0	0	2	1	1	264	2
190	2	0	0	5	1	5	360	9
194	2	0	0	21	2	10	168	19
198	2	0	0	1	1	1	264	1
202	2	0	0	13	1	2	288	3
206	2	0	0	20	2	8	120	16
214	2	0	0	18	1	6	24	12
218	2	0	0	22	2	10	168	20
226	2	0	0	4	1	3	312	6
234	2	0	0	16	1	4	336	8
238	2	0	0	23	2	12	216	23
242	2	0	0	10	2	9	144	18
246	2	0	0	19	2	8	120	15
