onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	23	2	12	216	23
18	2	0	0	4	1	3	312	6
22	2	0	0	13	1	2	288	3
26	2	0	0	24	2	12	216	24
30	2	0	0	12	2	11	192	22
34	2	0	0	5	1	5	360	9
42	2	0	0	2	1	1	264	2
46	2	0	0	19	2	8	120	15
54	2	0	0	14	1	2	288	4
62	2	0	0	15	1	4	336	7
70	2	0	0	9	2	9	144	17
78	2	0	0	6	1	5	360	10
82	2	0	0	16	1	4	336	8
86	2	0	0	8	2	7	96	14
90	2	0	0	3	1	3	312	5
94	2	0	0	20	2	8	120	16
98	2	0	0	7	2	7	96	13
102	2	0	0	1	1	1	264	1
106	2	0	0	10	2	9	144	18
110	2	0	0	18	1	6	24	12
118	2	0	0	11	2	11	192	21
122	2	0	0	22	2	10	168	20
126	2	0	0	17	1	6	24	11
130	2	0	0	21	2	10	168	19
138	2	0	0	22	2	10	168	20
142	2	0	0	20	2	8	120	16
150	2	0	0	12	2	11	192	22
154	2	0	0	3	1	3	312	5
158	2	0	0	5	1	5	360	9
162	2	0	0	2	1	1	264	2
166	2	0	0	15	1	4	336	7
170	2	0	0	9	2	9	144	17
174	2	0	0	1	1	1	264	1
178	2	0	0	13	1	2	288	3
182	2	0	0	17	1	6	24	11
186	2	0	0	11	2	11	192	21
190	2	0	0	7	2	7	96	13
194	2	0	0	24	2	12	216	24
202	2	0	0	19	2	8	120	15
206	2	0	0	10	2	9	144	18
210	2	0	0	16	1	4	336	8
214	2	0	0	14	1	2	288	4
218	2	0	0	6	1	5	360	10
222	2	0	0	8	2	7	96	14
230	2	0	0	18	1	6	24	12
234	2	0	0	21	2	10	168	19
238	2	0	0	23	2	12	216	23
246	2	0	0	4	1	3	312	6
