onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	12	2	11	192	22
14	2	0	0	19	2	8	120	15
18	2	0	0	23	2	12	216	23
22	2	0	0	21	2	10	168	19
30	2	0	0	15	1	4	336	7
34	2	0	0	8	2	7	96	14
42	2	0	0	16	1	4	336	8
46	2	0	0	7	2	7	96	13
50	2	0	0	4	1	3	312	6
54	2	0	0	6	1	5	360	10
58	2	0	0	20	2	8	120	16
62	2	0	0	13	1	2	288	3
66	2	0	0	14	1	2	288	4
70	2	0	0	18	1	6	24	12
74	2	0	0	24	2	12	216	24
78	2	0	0	2	1	1	264	2
82	2	0	0	10	2	9	144	18
90	2	0	0	9	2	9	144	17
94	2	0	0	11	2	11	192	21
98	2	0	0	17	1	6	24	11
106	2	0	0	5	1	5	360	9
110	2	0	0	3	1	3	312	5
114	2	0	0	1	1	1	264	1
118	2	0	0	22	2	10	168	20
122	2	0	0	13	1	2	288	3
126	2	0	0	15	1	4	336	7
134	2	0	0	20	2	8	120	16
142	2	0	0	12	2	11	192	22
146	2	0	0	22	2	10	168	20
150	2	0	0	14	1	2	288	4
154	2	0	0	8	2	7	96	14
162	2	0	0	1	1	1	264	1
170	2	0	0	3	1	3	312	5
174	2	0	0	16	1	4	336	8
182	2	0	0	6	1	5	360	10
186	2	0	0	19	2	8	120	15
190	2	0	0	11	2	11	192	21
194	2	0	0	10	2	9	144	18
202	2	0	0	24	2	12	216	24
206	2	0	0	9	2	9	144	17
210	2	0	0	2	1	1	264	2
214	2	0	0	4	1	3	312	6
218	2	0	0	21	2	10	168	19
222	2	0	0	18	1	6	24	12
230	2	0	0	5	1	5	360	9
234	2	0	0	17	1	6	24	11
242	2	0	0	7	2	7	96	13
246	2	0	0	23	2	12	216	23
