onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	3	1	3	336	5
22	4	0	0	8	2	7	120	14
28	4	0	0	9	2	9	168	17
34	4	0	0	15	1	4	360	7
40	4	0	0	4	1	3	336	6
46	4	0	0	16	1	4	360	8
58	4	0	0	1	1	1	288	1
64	4	0	0	13	1	2	312	3
70	4	0	0	24	2	12	240	24
76	4	0	0	21	2	10	192	19
82	4	0	0	23	2	12	240	23
88	4	0	0	7	2	7	120	13
94	4	0	0	18	1	6	48	12
100	4	0	0	14	1	2	312	4
112	4	0	0	2	1	1	288	2
118	4	0	0	19	2	8	144	15
124	4	0	0	5	1	5	24	9
130	4	0	0	12	2	11	216	22
142	4	0	0	11	2	11	216	21
154	4	0	0	6	1	5	24	10
166	4	0	0	22	2	10	192	20
172	4	0	0	17	1	6	48	11
178	4	0	0	20	2	8	144	16
184	4	0	0	10	2	9	168	18
190	4	0	0	13	1	2	312	3
202	4	0	0	3	1	3	336	5
214	4	0	0	1	1	1	288	1
220	4	0	0	17	1	6	48	11
232	4	0	0	8	2	7	120	14
238	4	0	0	14	1	2	312	4
244	4	0	0	21	2	10	192	19
250	4	0	0	11	2	11	216	21
256	4	0	0	23	2	12	240	23
262	4	0	0	20	2	8	144	16
268	4	0	0	15	1	4	360	7
280	4	0	0	7	2	7	120	13
286	4	0	0	6	1	5	24	10
298	4	0	0	9	2	9	168	17
304	4	0	0	5	1	5	24	9
310	4	0	0	16	1	4	360	8
316	4	0	0	22	2	10	192	20
322	4	0	0	12	2	11	216	22
328	4	0	0	10	2	9	168	18
334	4	0	0	24	2	12	240	24
346	4	0	0	18	1	6	48	12
352	4	0	0	2	1	1	288	2
358	4	0	0	19	2	8	144	15
364	4	0	0	4	1	3	336	6
