onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	4	1	3	336	6
16	4	0	0	5	1	5	24	9
22	4	0	0	2	1	1	288	2
28	4	0	0	24	2	12	240	24
40	4	0	0	19	2	8	144	15
46	4	0	0	15	1	4	360	7
52	4	0	0	1	1	1	288	1
58	4	0	0	13	1	2	312	3
64	4	0	0	11	2	11	216	21
70	4	0	0	22	2	10	192	20
82	4	0	0	9	2	9	168	17
88	4	0	0	21	2	10	192	19
94	4	0	0	20	2	8	144	16
106	4	0	0	16	1	4	360	8
112	4	0	0	6	1	5	24	10
124	4	0	0	3	1	3	336	5
130	4	0	0	14	1	2	312	4
136	4	0	0	17	1	6	48	11
148	4	0	0	23	2	12	240	23
154	4	0	0	12	2	11	216	22
160	4	0	0	18	1	6	48	12
166	4	0	0	7	2	7	120	13
172	4	0	0	8	2	7	120	14
178	4	0	0	10	2	9	168	18
190	4	0	0	1	1	1	288	1
196	4	0	0	12	2	11	216	22
208	4	0	0	21	2	10	192	19
220	4	0	0	23	2	12	240	23
226	4	0	0	7	2	7	120	13
232	4	0	0	4	1	3	336	6
238	4	0	0	8	2	7	120	14
244	4	0	0	19	2	8	144	15
250	4	0	0	2	1	1	288	2
256	4	0	0	20	2	8	144	16
262	4	0	0	6	1	5	24	10
274	4	0	0	24	2	12	240	24
280	4	0	0	11	2	11	216	21
286	4	0	0	10	2	9	168	18
292	4	0	0	9	2	9	168	17
304	4	0	0	18	1	6	48	12
310	4	0	0	22	2	10	192	20
316	4	0	0	16	1	4	360	8
322	4	0	0	3	1	3	336	5
328	4	0	0	15	1	4	360	7
340	4	0	0	14	1	2	312	4
352	4	0	0	17	1	6	48	11
358	4	0	0	5	1	5	24	9
364	4	0	0	13	1	2	312	3
