onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	10	2	9	216	18
14	2	0	0	16	1	4	48	8
22	2	0	0	20	2	8	192	16
26	2	0	0	3	1	3	24	5
30	2	0	0	5	1	5	72	9
34	2	0	0	15	1	4	48	7
38	2	0	0	24	2	12	288	24
42	2	0	0	19	2	8	192	15
46	2	0	0	1	1	1	336	1
54	2	0	0	12	2	11	264	22
58	2	0	0	14	1	2	360	4
66	2	0	0	2	1	1	336	2
70	2	0	0	17	1	6	96	11
74	2	0	0	7	2	7	168	13
82	2	0	0	8	2	7	168	14
86	2	0	0	21	2	10	240	19
90	2	0	0	13	1	2	360	3
94	2	0	0	23	2	12	288	23
98	2	0	0	6	1	5	72	10
106	2	0	0	11	2	11	264	21
110	2	0	0	22	2	10	240	20
114	2	0	0	18	1	6	96	12
118	2	0	0	9	2	9	216	17
122	2	0	0	4	1	3	24	6
126	2	0	0	15	1	4	48	7
130	2	0	0	16	1	4	48	8
138	2	0	0	18	1	6	96	12
142	2	0	0	19	2	8	192	15
146	2	0	0	14	1	2	360	4
150	2	0	0	8	2	7	168	14
154	2	0	0	24	2	12	288	24
158	2	0	0	1	1	1	336	1
162	2	0	0	2	1	1	336	2
166	2	0	0	6	1	5	72	10
170	2	0	0	22	2	10	240	20
174	2	0	0	21	2	10	240	19
178	2	0	0	23	2	12	288	23
186	2	0	0	20	2	8	192	16
190	2	0	0	10	2	9	216	18
194	2	0	0	3	1	3	24	5
202	2	0	0	5	1	5	72	9
210	2	0	0	4	1	3	24	6
218	2	0	0	12	2	11	264	22
226	2	0	0	17	1	6	96	11
230	2	0	0	13	1	2	360	3
234	2	0	0	7	2	7	168	13
242	2	0	0	11	2	11	264	21
246	2	0	0	9	2	9	216	17
