onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	13	1	2	24	3
16	4	0	0	2	1	1	360	2
22	4	0	0	7	2	7	192	13
28	4	0	0	16	1	4	72	8
34	4	0	0	5	1	5	96	9
40	4	0	0	17	1	6	120	11
46	4	0	0	22	2	10	264	20
52	4	0	0	23	2	12	312	23
58	4	0	0	11	2	11	288	21
64	4	0	0	3	1	3	48	5
70	4	0	0	14	1	2	24	4
82	4	0	0	21	2	10	264	19
88	4	0	0	15	1	4	72	7
100	4	0	0	8	2	7	192	14
106	4	0	0	4	1	3	48	6
118	4	0	0	12	2	11	288	22
124	4	0	0	9	2	9	240	17
136	4	0	0	24	2	12	312	24
142	4	0	0	19	2	8	216	15
148	4	0	0	10	2	9	240	18
154	4	0	0	1	1	1	360	1
160	4	0	0	20	2	8	216	16
172	4	0	0	6	1	5	96	10
184	4	0	0	18	1	6	120	12
190	4	0	0	23	2	12	312	23
196	4	0	0	13	1	2	24	3
202	4	0	0	8	2	7	192	14
208	4	0	0	19	2	8	216	15
220	4	0	0	14	1	2	24	4
226	4	0	0	2	1	1	360	2
232	4	0	0	1	1	1	360	1
244	4	0	0	18	1	6	120	12
250	4	0	0	3	1	3	48	5
256	4	0	0	10	2	9	240	18
262	4	0	0	24	2	12	312	24
274	4	0	0	16	1	4	72	8
286	4	0	0	5	1	5	96	9
298	4	0	0	17	1	6	120	11
304	4	0	0	9	2	9	240	17
310	4	0	0	22	2	10	264	20
316	4	0	0	7	2	7	192	13
322	4	0	0	4	1	3	48	6
328	4	0	0	15	1	4	72	7
334	4	0	0	20	2	8	216	16
340	4	0	0	12	2	11	288	22
352	4	0	0	21	2	10	264	19
358	4	0	0	11	2	11	288	21
364	4	0	0	6	1	5	96	10
