onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	15	1	4	96	7
16	4	0	0	17	1	6	144	11
22	4	0	0	12	2	11	312	22
28	4	0	0	13	1	2	48	3
34	4	0	0	11	2	11	312	21
40	4	0	0	22	2	10	288	20
46	4	0	0	16	1	4	96	8
52	4	0	0	2	1	1	24	2
58	4	0	0	8	2	7	216	14
64	4	0	0	5	1	5	120	9
70	4	0	0	24	2	12	336	24
82	4	0	0	6	1	5	120	10
88	4	0	0	23	2	12	336	23
94	4	0	0	4	1	3	72	6
100	4	0	0	10	2	9	264	18
106	4	0	0	1	1	1	24	1
112	4	0	0	20	2	8	240	16
118	4	0	0	14	1	2	48	4
124	4	0	0	3	1	3	72	5
130	4	0	0	21	2	10	288	19
142	4	0	0	19	2	8	240	15
148	4	0	0	18	1	6	144	12
160	4	0	0	7	2	7	216	13
166	4	0	0	9	2	9	264	17
172	4	0	0	23	2	12	336	23
184	4	0	0	14	1	2	48	4
196	4	0	0	17	1	6	144	11
208	4	0	0	21	2	10	288	19
220	4	0	0	18	1	6	144	12
232	4	0	0	10	2	9	264	18
244	4	0	0	20	2	8	240	16
256	4	0	0	12	2	11	312	22
262	4	0	0	13	1	2	48	3
268	4	0	0	9	2	9	264	17
274	4	0	0	15	1	4	96	7
280	4	0	0	16	1	4	96	8
286	4	0	0	7	2	7	216	13
292	4	0	0	3	1	3	72	5
298	4	0	0	5	1	5	120	9
304	4	0	0	22	2	10	288	20
310	4	0	0	11	2	11	312	21
316	4	0	0	4	1	3	72	6
322	4	0	0	8	2	7	216	14
334	4	0	0	2	1	1	24	2
346	4	0	0	1	1	1	24	1
352	4	0	0	24	2	12	336	24
358	4	0	0	6	1	5	120	10
364	4	0	0	19	2	8	240	15
