onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	11	2	11	48	21
16	4	0	0	19	2	8	336	15
22	4	0	0	4	1	3	168	6
28	4	0	0	7	2	7	312	13
34	4	0	0	16	1	4	192	8
46	4	0	0	24	2	12	72	24
52	4	0	0	18	1	6	240	12
58	4	0	0	6	1	5	216	10
64	4	0	0	9	2	9	360	17
70	4	0	0	21	2	10	24	19
76	4	0	0	22	2	10	24	20
88	4	0	0	12	2	11	48	22
94	4	0	0	17	1	6	240	11
100	4	0	0	23	2	12	72	23
112	4	0	0	1	1	1	120	1
118	4	0	0	2	1	1	120	2
124	4	0	0	8	2	7	312	14
130	4	0	0	13	1	2	144	3
136	4	0	0	5	1	5	216	9
142	4	0	0	3	1	3	168	5
148	4	0	0	20	2	8	336	16
154	4	0	0	10	2	9	360	18
160	4	0	0	14	1	2	144	4
172	4	0	0	15	1	4	192	7
184	4	0	0	6	1	5	216	10
196	4	0	0	7	2	7	312	13
202	4	0	0	20	2	8	336	16
208	4	0	0	2	1	1	120	2
214	4	0	0	24	2	12	72	24
220	4	0	0	1	1	1	120	1
226	4	0	0	3	1	3	168	5
238	4	0	0	22	2	10	24	20
250	4	0	0	13	1	2	144	3
262	4	0	0	21	2	10	24	19
268	4	0	0	19	2	8	336	15
274	4	0	0	18	1	6	240	12
280	4	0	0	5	1	5	216	9
286	4	0	0	4	1	3	168	6
292	4	0	0	9	2	9	360	17
298	4	0	0	11	2	11	48	21
310	4	0	0	23	2	12	72	23
316	4	0	0	8	2	7	312	14
322	4	0	0	14	1	2	144	4
328	4	0	0	16	1	4	192	8
340	4	0	0	12	2	11	48	22
346	4	0	0	15	1	4	192	7
352	4	0	0	10	2	9	360	18
364	4	0	0	17	1	6	240	11
