onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	4	1	3	168	6
14	2	0	0	15	1	4	192	7
18	2	0	0	10	2	9	360	18
22	2	0	0	3	1	3	168	5
26	2	0	0	17	1	6	240	11
30	2	0	0	13	1	2	144	3
34	2	0	0	5	1	5	216	9
42	2	0	0	18	1	6	240	12
46	2	0	0	6	1	5	216	10
54	2	0	0	12	2	11	48	22
58	2	0	0	21	2	10	24	19
62	2	0	0	11	2	11	48	21
66	2	0	0	9	2	9	360	17
70	2	0	0	22	2	10	24	20
74	2	0	0	20	2	8	336	16
78	2	0	0	16	1	4	192	8
82	2	0	0	19	2	8	336	15
90	2	0	0	14	1	2	144	4
94	2	0	0	24	2	12	72	24
98	2	0	0	8	2	7	312	14
102	2	0	0	23	2	12	72	23
106	2	0	0	7	2	7	312	13
110	2	0	0	1	1	1	120	1
114	2	0	0	2	1	1	120	2
122	2	0	0	11	2	11	48	21
126	2	0	0	9	2	9	360	17
134	2	0	0	18	1	6	240	12
138	2	0	0	16	1	4	192	8
142	2	0	0	4	1	3	168	6
146	2	0	0	6	1	5	216	10
150	2	0	0	5	1	5	216	9
158	2	0	0	1	1	1	120	1
162	2	0	0	10	2	9	360	18
166	2	0	0	2	1	1	120	2
170	2	0	0	20	2	8	336	16
178	2	0	0	24	2	12	72	24
182	2	0	0	13	1	2	144	3
186	2	0	0	8	2	7	312	14
190	2	0	0	22	2	10	24	20
198	2	0	0	15	1	4	192	7
206	2	0	0	14	1	2	144	4
210	2	0	0	21	2	10	24	19
218	2	0	0	23	2	12	72	23
226	2	0	0	17	1	6	240	11
230	2	0	0	3	1	3	168	5
234	2	0	0	12	2	11	48	22
238	2	0	0	7	2	7	312	13
246	2	0	0	19	2	8	336	15
