onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	19	2	8	72	15
16	4	0	0	15	1	4	288	7
22	4	0	0	17	1	6	336	11
28	4	0	0	9	2	9	96	17
40	4	0	0	10	2	9	96	18
46	4	0	0	2	1	1	216	2
52	4	0	0	22	2	10	120	20
58	4	0	0	13	1	2	240	3
64	4	0	0	14	1	2	240	4
70	4	0	0	5	1	5	312	9
76	4	0	0	12	2	11	144	22
88	4	0	0	18	1	6	336	12
94	4	0	0	8	2	7	48	14
106	4	0	0	6	1	5	312	10
112	4	0	0	20	2	8	72	16
118	4	0	0	4	1	3	264	6
124	4	0	0	3	1	3	264	5
130	4	0	0	1	1	1	216	1
136	4	0	0	24	2	12	168	24
142	4	0	0	21	2	10	120	19
148	4	0	0	7	2	7	48	13
154	4	0	0	11	2	11	144	21
166	4	0	0	16	1	4	288	8
172	4	0	0	23	2	12	168	23
184	4	0	0	18	1	6	336	12
190	4	0	0	1	1	1	216	1
202	4	0	0	11	2	11	144	21
208	4	0	0	3	1	3	264	5
214	4	0	0	8	2	7	48	14
220	4	0	0	9	2	9	96	17
226	4	0	0	7	2	7	48	13
232	4	0	0	24	2	12	168	24
244	4	0	0	12	2	11	144	22
250	4	0	0	16	1	4	288	8
262	4	0	0	10	2	9	96	18
274	4	0	0	13	1	2	240	3
280	4	0	0	21	2	10	120	19
286	4	0	0	14	1	2	240	4
298	4	0	0	2	1	1	216	2
304	4	0	0	23	2	12	168	23
310	4	0	0	6	1	5	312	10
316	4	0	0	20	2	8	72	16
322	4	0	0	19	2	8	72	15
328	4	0	0	15	1	4	288	7
334	4	0	0	5	1	5	312	9
346	4	0	0	17	1	6	336	11
352	4	0	0	4	1	3	264	6
364	4	0	0	22	2	10	120	20
