onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	8	2	7	216	14
16	4	0	0	2	1	1	24	2
28	4	0	0	16	1	4	96	8
34	4	0	0	14	1	2	48	4
40	4	0	0	6	1	5	120	10
46	4	0	0	9	2	9	264	17
58	4	0	0	5	1	5	120	9
70	4	0	0	7	2	7	216	13
76	4	0	0	1	1	1	24	1
82	4	0	0	4	1	3	72	6
94	4	0	0	10	2	9	264	18
106	4	0	0	17	1	6	144	11
112	4	0	0	11	2	11	312	21
118	4	0	0	22	2	10	288	20
124	4	0	0	19	2	8	240	15
130	4	0	0	13	1	2	48	3
142	4	0	0	24	2	12	336	24
148	4	0	0	18	1	6	144	12
154	4	0	0	23	2	12	336	23
160	4	0	0	20	2	8	240	16
166	4	0	0	21	2	10	288	19
178	4	0	0	15	1	4	96	7
184	4	0	0	3	1	3	72	5
190	4	0	0	12	2	11	312	22
196	4	0	0	13	1	2	48	3
208	4	0	0	10	2	9	264	18
214	4	0	0	16	1	4	96	8
220	4	0	0	12	2	11	312	22
226	4	0	0	6	1	5	120	10
232	4	0	0	19	2	8	240	15
238	4	0	0	24	2	12	336	24
250	4	0	0	7	2	7	216	13
256	4	0	0	22	2	10	288	20
262	4	0	0	3	1	3	72	5
268	4	0	0	4	1	3	72	6
280	4	0	0	1	1	1	24	1
286	4	0	0	8	2	7	216	14
292	4	0	0	11	2	11	312	21
298	4	0	0	5	1	5	120	9
304	4	0	0	17	1	6	144	11
310	4	0	0	18	1	6	144	12
316	4	0	0	21	2	10	288	19
328	4	0	0	14	1	2	48	4
334	4	0	0	9	2	9	264	17
340	4	0	0	2	1	1	24	2
352	4	0	0	23	2	12	336	23
358	4	0	0	15	1	4	96	7
364	4	0	0	20	2	8	240	16
