onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	1	1	1	168	1
16	4	0	0	20	2	8	24	16
22	4	0	0	23	2	12	120	23
28	4	0	0	14	1	2	192	4
34	4	0	0	2	1	1	168	2
40	4	0	0	3	1	3	216	5
46	4	0	0	5	1	5	264	9
52	4	0	0	12	2	11	96	22
58	4	0	0	18	1	6	288	12
64	4	0	0	6	1	5	264	10
70	4	0	0	15	1	4	240	7
82	4	0	0	11	2	11	96	21
88	4	0	0	13	1	2	192	3
94	4	0	0	8	2	7	360	14
100	4	0	0	4	1	3	216	6
106	4	0	0	9	2	9	48	17
112	4	0	0	10	2	9	48	18
118	4	0	0	17	1	6	288	11
124	4	0	0	22	2	10	72	20
130	4	0	0	7	2	7	360	13
142	4	0	0	16	1	4	240	8
148	4	0	0	24	2	12	120	24
154	4	0	0	19	2	8	24	15
160	4	0	0	21	2	10	72	19
166	4	0	0	1	1	1	168	1
178	4	0	0	2	1	1	168	2
184	4	0	0	6	1	5	264	10
190	4	0	0	3	1	3	216	5
202	4	0	0	15	1	4	240	7
208	4	0	0	7	2	7	360	13
220	4	0	0	9	2	9	48	17
232	4	0	0	10	2	9	48	18
238	4	0	0	21	2	10	72	19
244	4	0	0	16	1	4	240	8
250	4	0	0	8	2	7	360	14
262	4	0	0	19	2	8	24	15
274	4	0	0	5	1	5	264	9
286	4	0	0	4	1	3	216	6
298	4	0	0	14	1	2	192	4
310	4	0	0	17	1	6	288	11
316	4	0	0	24	2	12	120	24
322	4	0	0	20	2	8	24	16
328	4	0	0	12	2	11	96	22
334	4	0	0	22	2	10	72	20
340	4	0	0	18	1	6	288	12
346	4	0	0	23	2	12	120	23
358	4	0	0	11	2	11	96	21
364	4	0	0	13	1	2	192	3
