onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	5	1	5	264	9
14	2	0	0	9	2	9	48	17
22	2	0	0	23	2	12	120	23
26	2	0	0	14	1	2	192	4
30	2	0	0	17	1	6	288	11
34	2	0	0	18	1	6	288	12
42	2	0	0	4	1	3	216	6
46	2	0	0	8	2	7	360	14
50	2	0	0	22	2	10	72	20
54	2	0	0	20	2	8	24	16
58	2	0	0	13	1	2	192	3
62	2	0	0	16	1	4	240	8
66	2	0	0	1	1	1	168	1
74	2	0	0	12	2	11	96	22
78	2	0	0	24	2	12	120	24
82	2	0	0	6	1	5	264	10
90	2	0	0	19	2	8	24	15
94	2	0	0	2	1	1	168	2
98	2	0	0	21	2	10	72	19
102	2	0	0	7	2	7	360	13
110	2	0	0	10	2	9	48	18
114	2	0	0	15	1	4	240	7
118	2	0	0	11	2	11	96	21
122	2	0	0	3	1	3	216	5
126	2	0	0	16	1	4	240	8
134	2	0	0	11	2	11	96	21
138	2	0	0	2	1	1	168	2
142	2	0	0	3	1	3	216	5
146	2	0	0	14	1	2	192	4
150	2	0	0	1	1	1	168	1
154	2	0	0	15	1	4	240	7
158	2	0	0	21	2	10	72	19
162	2	0	0	19	2	8	24	15
166	2	0	0	18	1	6	288	12
170	2	0	0	10	2	9	48	18
174	2	0	0	7	2	7	360	13
182	2	0	0	24	2	12	120	24
190	2	0	0	17	1	6	288	11
194	2	0	0	6	1	5	264	10
202	2	0	0	9	2	9	48	17
210	2	0	0	5	1	5	264	9
214	2	0	0	12	2	11	96	22
218	2	0	0	23	2	12	120	23
226	2	0	0	4	1	3	216	6
230	2	0	0	8	2	7	360	14
234	2	0	0	13	1	2	192	3
242	2	0	0	20	2	8	24	16
246	2	0	0	22	2	10	72	20
