onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	4	1	3	168	6
22	4	0	0	16	1	4	192	8
28	4	0	0	21	2	10	24	19
40	4	0	0	18	1	6	240	12
46	4	0	0	11	2	11	48	21
52	4	0	0	23	2	12	72	23
58	4	0	0	20	2	8	336	16
64	4	0	0	13	1	2	144	3
76	4	0	0	14	1	2	144	4
82	4	0	0	24	2	12	72	24
88	4	0	0	1	1	1	120	1
94	4	0	0	19	2	8	336	15
100	4	0	0	9	2	9	360	17
112	4	0	0	22	2	10	24	20
118	4	0	0	2	1	1	120	2
124	4	0	0	12	2	11	48	22
136	4	0	0	17	1	6	240	11
142	4	0	0	6	1	5	216	10
148	4	0	0	5	1	5	216	9
154	4	0	0	7	2	7	312	13
160	4	0	0	3	1	3	168	5
172	4	0	0	8	2	7	312	14
178	4	0	0	10	2	9	360	18
190	4	0	0	15	1	4	192	7
196	4	0	0	8	2	7	312	14
202	4	0	0	24	2	12	72	24
208	4	0	0	19	2	8	336	15
214	4	0	0	16	1	4	192	8
220	4	0	0	9	2	9	360	17
226	4	0	0	11	2	11	48	21
232	4	0	0	6	1	5	216	10
244	4	0	0	13	1	2	144	3
250	4	0	0	7	2	7	312	13
256	4	0	0	21	2	10	24	19
268	4	0	0	23	2	12	72	23
274	4	0	0	15	1	4	192	7
280	4	0	0	20	2	8	336	16
286	4	0	0	2	1	1	120	2
298	4	0	0	12	2	11	48	22
304	4	0	0	22	2	10	24	20
310	4	0	0	3	1	3	168	5
316	4	0	0	10	2	9	360	18
322	4	0	0	5	1	5	216	9
328	4	0	0	18	1	6	240	12
340	4	0	0	14	1	2	144	4
346	4	0	0	1	1	1	120	1
352	4	0	0	4	1	3	168	6
364	4	0	0	17	1	6	240	11
