onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	4	1	3	360	6
14	2	0	0	11	2	11	240	21
18	2	0	0	15	1	4	24	7
22	2	0	0	3	1	3	360	5
26	2	0	0	1	1	1	312	1
34	2	0	0	6	1	5	48	10
38	2	0	0	20	2	8	168	16
42	2	0	0	19	2	8	168	15
50	2	0	0	16	1	4	24	8
54	2	0	0	9	2	9	192	17
58	2	0	0	24	2	12	264	24
62	2	0	0	8	2	7	144	14
66	2	0	0	12	2	11	240	22
70	2	0	0	5	1	5	48	9
74	2	0	0	14	1	2	336	4
78	2	0	0	13	1	2	336	3
86	2	0	0	2	1	1	312	2
94	2	0	0	21	2	10	216	19
102	2	0	0	22	2	10	216	20
106	2	0	0	23	2	12	264	23
110	2	0	0	17	1	6	72	11
114	2	0	0	18	1	6	72	12
118	2	0	0	10	2	9	192	18
122	2	0	0	7	2	7	144	13
126	2	0	0	21	2	10	216	19
130	2	0	0	7	2	7	144	13
134	2	0	0	12	2	11	240	22
138	2	0	0	20	2	8	168	16
142	2	0	0	22	2	10	216	20
146	2	0	0	14	1	2	336	4
150	2	0	0	15	1	4	24	7
158	2	0	0	11	2	11	240	21
162	2	0	0	3	1	3	360	5
170	2	0	0	16	1	4	24	8
174	2	0	0	1	1	1	312	1
178	2	0	0	18	1	6	72	12
182	2	0	0	24	2	12	264	24
186	2	0	0	19	2	8	168	15
190	2	0	0	4	1	3	360	6
198	2	0	0	9	2	9	192	17
202	2	0	0	8	2	7	144	14
206	2	0	0	23	2	12	264	23
214	2	0	0	6	1	5	48	10
218	2	0	0	2	1	1	312	2
226	2	0	0	10	2	9	192	18
234	2	0	0	17	1	6	72	11
238	2	0	0	5	1	5	48	9
246	2	0	0	13	1	2	336	3
