onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	10	2	9	144	18
16	4	0	0	15	1	4	336	7
22	4	0	0	4	1	3	312	6
28	4	0	0	17	1	6	24	11
40	4	0	0	19	2	8	120	15
46	4	0	0	8	2	7	96	14
58	4	0	0	7	2	7	96	13
64	4	0	0	14	1	2	288	4
76	4	0	0	9	2	9	144	17
82	4	0	0	13	1	2	288	3
88	4	0	0	20	2	8	120	16
94	4	0	0	21	2	10	168	19
100	4	0	0	18	1	6	24	12
112	4	0	0	23	2	12	216	23
124	4	0	0	2	1	1	264	2
130	4	0	0	12	2	11	192	22
136	4	0	0	24	2	12	216	24
148	4	0	0	11	2	11	192	21
154	4	0	0	16	1	4	336	8
160	4	0	0	6	1	5	360	10
166	4	0	0	3	1	3	312	5
178	4	0	0	22	2	10	168	20
184	4	0	0	1	1	1	264	1
196	4	0	0	5	1	5	360	9
202	4	0	0	11	2	11	192	21
208	4	0	0	2	1	1	264	2
214	4	0	0	19	2	8	120	15
226	4	0	0	14	1	2	288	4
232	4	0	0	20	2	8	120	16
244	4	0	0	7	2	7	96	13
250	4	0	0	10	2	9	144	18
262	4	0	0	5	1	5	360	9
268	4	0	0	8	2	7	96	14
274	4	0	0	12	2	11	192	22
280	4	0	0	15	1	4	336	7
286	4	0	0	23	2	12	216	23
292	4	0	0	24	2	12	216	24
298	4	0	0	16	1	4	336	8
304	4	0	0	3	1	3	312	5
310	4	0	0	4	1	3	312	6
316	4	0	0	9	2	9	144	17
322	4	0	0	6	1	5	360	10
328	4	0	0	1	1	1	264	1
334	4	0	0	13	1	2	288	3
340	4	0	0	21	2	10	168	19
352	4	0	0	17	1	6	24	11
358	4	0	0	22	2	10	168	20
364	4	0	0	18	1	6	24	12
