onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	15	1	4	96	7
16	4	0	0	8	2	7	216	14
22	4	0	0	7	2	7	216	13
28	4	0	0	1	1	1	24	1
40	4	0	0	14	1	2	48	4
52	4	0	0	21	2	10	288	19
58	4	0	0	17	1	6	144	11
70	4	0	0	4	1	3	72	6
76	4	0	0	13	1	2	48	3
82	4	0	0	11	2	11	312	21
88	4	0	0	23	2	12	336	23
94	4	0	0	24	2	12	336	24
100	4	0	0	3	1	3	72	5
106	4	0	0	12	2	11	312	22
112	4	0	0	9	2	9	264	17
118	4	0	0	22	2	10	288	20
124	4	0	0	16	1	4	96	8
130	4	0	0	2	1	1	24	2
136	4	0	0	5	1	5	120	9
148	4	0	0	18	1	6	144	12
154	4	0	0	6	1	5	120	10
160	4	0	0	10	2	9	264	18
166	4	0	0	20	2	8	240	16
178	4	0	0	19	2	8	240	15
184	4	0	0	2	1	1	24	2
190	4	0	0	11	2	11	312	21
202	4	0	0	10	2	9	264	18
208	4	0	0	6	1	5	120	10
214	4	0	0	22	2	10	288	20
220	4	0	0	8	2	7	216	14
226	4	0	0	1	1	1	24	1
232	4	0	0	24	2	12	336	24
238	4	0	0	15	1	4	96	7
250	4	0	0	9	2	9	264	17
256	4	0	0	19	2	8	240	15
262	4	0	0	21	2	10	288	19
268	4	0	0	16	1	4	96	8
280	4	0	0	20	2	8	240	16
286	4	0	0	17	1	6	144	11
292	4	0	0	13	1	2	48	3
298	4	0	0	14	1	2	48	4
310	4	0	0	12	2	11	312	22
322	4	0	0	7	2	7	216	13
328	4	0	0	23	2	12	336	23
340	4	0	0	5	1	5	120	9
352	4	0	0	3	1	3	72	5
358	4	0	0	4	1	3	72	6
364	4	0	0	18	1	6	144	12
