onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	10	2	9	264	18
14	2	0	0	3	1	3	72	5
22	2	0	0	18	1	6	144	12
26	2	0	0	16	1	4	96	8
30	2	0	0	17	1	6	144	11
38	2	0	0	15	1	4	96	7
46	2	0	0	4	1	3	72	6
50	2	0	0	13	1	2	48	3
54	2	0	0	22	2	10	288	20
62	2	0	0	23	2	12	336	23
66	2	0	0	9	2	9	264	17
70	2	0	0	21	2	10	288	19
74	2	0	0	6	1	5	120	10
78	2	0	0	11	2	11	312	21
82	2	0	0	1	1	1	24	1
86	2	0	0	19	2	8	240	15
90	2	0	0	12	2	11	312	22
94	2	0	0	14	1	2	48	4
102	2	0	0	8	2	7	216	14
106	2	0	0	7	2	7	216	13
110	2	0	0	5	1	5	120	9
114	2	0	0	2	1	1	24	2
118	2	0	0	20	2	8	240	16
126	2	0	0	24	2	12	336	24
130	2	0	0	15	1	4	96	7
134	2	0	0	16	1	4	96	8
138	2	0	0	3	1	3	72	5
142	2	0	0	13	1	2	48	3
146	2	0	0	4	1	3	72	6
150	2	0	0	14	1	2	48	4
154	2	0	0	10	2	9	264	18
158	2	0	0	5	1	5	120	9
162	2	0	0	19	2	8	240	15
166	2	0	0	24	2	12	336	24
170	2	0	0	20	2	8	240	16
178	2	0	0	8	2	7	216	14
186	2	0	0	6	1	5	120	10
190	2	0	0	21	2	10	288	19
194	2	0	0	22	2	10	288	20
198	2	0	0	9	2	9	264	17
206	2	0	0	17	1	6	144	11
210	2	0	0	2	1	1	24	2
214	2	0	0	23	2	12	336	23
218	2	0	0	18	1	6	144	12
226	2	0	0	7	2	7	216	13
234	2	0	0	1	1	1	24	1
238	2	0	0	12	2	11	312	22
246	2	0	0	11	2	11	312	21
