onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	17	1	6	216	11
14	2	0	0	15	1	4	168	7
18	2	0	0	13	1	2	120	3
26	2	0	0	11	2	11	24	21
30	2	0	0	19	2	8	312	15
34	2	0	0	8	2	7	288	14
42	2	0	0	20	2	8	312	16
46	2	0	0	6	1	5	192	10
50	2	0	0	23	2	12	48	23
54	2	0	0	1	1	1	96	1
58	2	0	0	7	2	7	288	13
62	2	0	0	3	1	3	144	5
66	2	0	0	12	2	11	24	22
74	2	0	0	5	1	5	192	9
78	2	0	0	24	2	12	48	24
82	2	0	0	9	2	9	336	17
90	2	0	0	10	2	9	336	18
94	2	0	0	4	1	3	144	6
98	2	0	0	18	1	6	216	12
106	2	0	0	2	1	1	96	2
110	2	0	0	22	2	10	360	20
118	2	0	0	14	1	2	120	4
122	2	0	0	21	2	10	360	19
126	2	0	0	16	1	4	168	8
130	2	0	0	23	2	12	48	23
134	2	0	0	16	1	4	168	8
138	2	0	0	17	1	6	216	11
142	2	0	0	20	2	8	312	16
150	2	0	0	3	1	3	144	5
154	2	0	0	7	2	7	288	13
162	2	0	0	19	2	8	312	15
166	2	0	0	6	1	5	192	10
170	2	0	0	13	1	2	120	3
174	2	0	0	4	1	3	144	6
182	2	0	0	5	1	5	192	9
186	2	0	0	12	2	11	24	22
190	2	0	0	9	2	9	336	17
198	2	0	0	1	1	1	96	1
202	2	0	0	2	1	1	96	2
206	2	0	0	22	2	10	360	20
210	2	0	0	18	1	6	216	12
218	2	0	0	8	2	7	288	14
222	2	0	0	15	1	4	168	7
226	2	0	0	24	2	12	48	24
234	2	0	0	14	1	2	120	4
238	2	0	0	10	2	9	336	18
242	2	0	0	21	2	10	360	19
246	2	0	0	11	2	11	24	21
