onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	5	1	5	48	9
14	2	0	0	4	1	3	360	6
18	2	0	0	20	2	8	168	16
22	2	0	0	2	1	1	312	2
26	2	0	0	8	2	7	144	14
30	2	0	0	24	2	12	264	24
34	2	0	0	17	1	6	72	11
38	2	0	0	12	2	11	240	22
42	2	0	0	11	2	11	240	21
46	2	0	0	9	2	9	192	17
54	2	0	0	1	1	1	312	1
62	2	0	0	18	1	6	72	12
66	2	0	0	10	2	9	192	18
70	2	0	0	23	2	12	264	23
74	2	0	0	22	2	10	216	20
78	2	0	0	19	2	8	168	15
82	2	0	0	3	1	3	360	5
86	2	0	0	15	1	4	24	7
94	2	0	0	21	2	10	216	19
98	2	0	0	16	1	4	24	8
102	2	0	0	14	1	2	336	4
110	2	0	0	7	2	7	144	13
118	2	0	0	6	1	5	48	10
122	2	0	0	13	1	2	336	3
126	2	0	0	10	2	9	192	18
130	2	0	0	3	1	3	360	5
134	2	0	0	18	1	6	72	12
138	2	0	0	22	2	10	216	20
142	2	0	0	19	2	8	168	15
150	2	0	0	11	2	11	240	21
154	2	0	0	2	1	1	312	2
158	2	0	0	9	2	9	192	17
162	2	0	0	24	2	12	264	24
166	2	0	0	16	1	4	24	8
174	2	0	0	4	1	3	360	6
178	2	0	0	1	1	1	312	1
182	2	0	0	20	2	8	168	16
186	2	0	0	13	1	2	336	3
190	2	0	0	21	2	10	216	19
194	2	0	0	5	1	5	48	9
198	2	0	0	15	1	4	24	7
202	2	0	0	12	2	11	240	22
210	2	0	0	8	2	7	144	14
218	2	0	0	17	1	6	72	11
226	2	0	0	14	1	2	336	4
234	2	0	0	23	2	12	264	23
242	2	0	0	7	2	7	144	13
246	2	0	0	6	1	5	48	10
