onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	15	1	4	24	7
14	2	0	0	10	2	9	192	18
18	2	0	0	16	1	4	24	8
22	2	0	0	20	2	8	168	16
26	2	0	0	18	1	6	72	12
34	2	0	0	6	1	5	48	10
38	2	0	0	22	2	10	216	20
46	2	0	0	2	1	1	312	2
54	2	0	0	23	2	12	264	23
58	2	0	0	17	1	6	72	11
66	2	0	0	5	1	5	48	9
70	2	0	0	19	2	8	168	15
74	2	0	0	11	2	11	240	21
78	2	0	0	7	2	7	144	13
82	2	0	0	21	2	10	216	19
86	2	0	0	14	1	2	336	4
90	2	0	0	4	1	3	360	6
94	2	0	0	9	2	9	192	17
98	2	0	0	12	2	11	240	22
102	2	0	0	13	1	2	336	3
106	2	0	0	1	1	1	312	1
110	2	0	0	3	1	3	360	5
114	2	0	0	8	2	7	144	14
118	2	0	0	24	2	12	264	24
126	2	0	0	13	1	2	336	3
130	2	0	0	11	2	11	240	21
134	2	0	0	6	1	5	48	10
138	2	0	0	18	1	6	72	12
142	2	0	0	8	2	7	144	14
146	2	0	0	17	1	6	72	11
150	2	0	0	1	1	1	312	1
154	2	0	0	15	1	4	24	7
158	2	0	0	24	2	12	264	24
166	2	0	0	2	1	1	312	2
170	2	0	0	19	2	8	168	15
178	2	0	0	3	1	3	360	5
182	2	0	0	14	1	2	336	4
186	2	0	0	7	2	7	144	13
190	2	0	0	23	2	12	264	23
198	2	0	0	20	2	8	168	16
202	2	0	0	9	2	9	192	17
210	2	0	0	4	1	3	360	6
214	2	0	0	21	2	10	216	19
222	2	0	0	16	1	4	24	8
226	2	0	0	12	2	11	240	22
230	2	0	0	22	2	10	216	20
238	2	0	0	5	1	5	48	9
246	2	0	0	10	2	9	192	18
