onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	14	1	2	96	4
16	4	0	0	4	1	3	120	6
22	4	0	0	3	1	3	120	5
28	4	0	0	23	2	12	24	23
34	4	0	0	18	1	6	192	12
40	4	0	0	19	2	8	288	15
46	4	0	0	17	1	6	192	11
52	4	0	0	10	2	9	312	18
58	4	0	0	7	2	7	264	13
64	4	0	0	20	2	8	288	16
76	4	0	0	12	2	11	360	22
82	4	0	0	11	2	11	360	21
88	4	0	0	2	1	1	72	2
94	4	0	0	8	2	7	264	14
100	4	0	0	22	2	10	336	20
112	4	0	0	6	1	5	168	10
118	4	0	0	24	2	12	24	24
130	4	0	0	9	2	9	312	17
136	4	0	0	16	1	4	144	8
142	4	0	0	1	1	1	72	1
148	4	0	0	13	1	2	96	3
154	4	0	0	21	2	10	336	19
166	4	0	0	15	1	4	144	7
172	4	0	0	5	1	5	168	9
178	4	0	0	18	1	6	192	12
190	4	0	0	1	1	1	72	1
196	4	0	0	19	2	8	288	15
202	4	0	0	8	2	7	264	14
214	4	0	0	2	1	1	72	2
226	4	0	0	4	1	3	120	6
232	4	0	0	17	1	6	192	11
238	4	0	0	15	1	4	144	7
250	4	0	0	14	1	2	96	4
256	4	0	0	16	1	4	144	8
262	4	0	0	23	2	12	24	23
274	4	0	0	12	2	11	360	22
286	4	0	0	22	2	10	336	20
298	4	0	0	11	2	11	360	21
304	4	0	0	20	2	8	288	16
310	4	0	0	24	2	12	24	24
316	4	0	0	21	2	10	336	19
322	4	0	0	3	1	3	120	5
328	4	0	0	9	2	9	312	17
340	4	0	0	6	1	5	168	10
346	4	0	0	5	1	5	168	9
352	4	0	0	10	2	9	312	18
358	4	0	0	7	2	7	264	13
364	4	0	0	13	1	2	96	3
