onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	3	1	3	120	5
14	2	0	0	12	2	11	360	22
18	2	0	0	15	1	4	144	7
22	2	0	0	5	1	5	168	9
26	2	0	0	23	2	12	24	23
30	2	0	0	7	2	7	264	13
34	2	0	0	19	2	8	288	15
38	2	0	0	6	1	5	168	10
42	2	0	0	18	1	6	192	12
46	2	0	0	1	1	1	72	1
50	2	0	0	16	1	4	144	8
54	2	0	0	4	1	3	120	6
62	2	0	0	8	2	7	264	14
66	2	0	0	9	2	9	312	17
70	2	0	0	20	2	8	288	16
74	2	0	0	13	1	2	96	3
78	2	0	0	21	2	10	336	19
86	2	0	0	11	2	11	360	21
90	2	0	0	24	2	12	24	24
98	2	0	0	10	2	9	312	18
106	2	0	0	2	1	1	72	2
114	2	0	0	22	2	10	336	20
122	2	0	0	14	1	2	96	4
126	2	0	0	17	1	6	192	11
130	2	0	0	10	2	9	312	18
138	2	0	0	11	2	11	360	21
142	2	0	0	24	2	12	24	24
146	2	0	0	14	1	2	96	4
154	2	0	0	6	1	5	168	10
158	2	0	0	18	1	6	192	12
166	2	0	0	2	1	1	72	2
170	2	0	0	5	1	5	168	9
174	2	0	0	17	1	6	192	11
178	2	0	0	4	1	3	120	6
186	2	0	0	13	1	2	96	3
190	2	0	0	1	1	1	72	1
194	2	0	0	23	2	12	24	23
198	2	0	0	21	2	10	336	19
206	2	0	0	15	1	4	144	7
210	2	0	0	16	1	4	144	8
214	2	0	0	20	2	8	288	16
222	2	0	0	3	1	3	120	5
226	2	0	0	9	2	9	312	17
230	2	0	0	19	2	8	288	15
234	2	0	0	22	2	10	336	20
238	2	0	0	12	2	11	360	22
242	2	0	0	7	2	7	264	13
246	2	0	0	8	2	7	264	14
