onset	duration	response	response_time	obj	group	pair	color	item
10	2	0	0	18	1	6	120	12
18	2	0	0	24	2	12	312	24
26	2	0	0	17	1	6	120	11
30	2	0	0	14	1	2	24	4
34	2	0	0	15	1	4	72	7
38	2	0	0	12	2	11	288	22
42	2	0	0	22	2	10	264	20
46	2	0	0	3	1	3	48	5
50	2	0	0	7	2	7	192	13
54	2	0	0	6	1	5	96	10
62	2	0	0	21	2	10	264	19
70	2	0	0	20	2	8	216	16
74	2	0	0	5	1	5	96	9
82	2	0	0	9	2	9	240	17
86	2	0	0	10	2	9	240	18
90	2	0	0	11	2	11	288	21
94	2	0	0	1	1	1	360	1
98	2	0	0	8	2	7	192	14
102	2	0	0	4	1	3	48	6
106	2	0	0	16	1	4	72	8
110	2	0	0	23	2	12	312	23
114	2	0	0	19	2	8	216	15
118	2	0	0	13	1	2	24	3
122	2	0	0	2	1	1	360	2
126	2	0	0	19	2	8	216	15
134	2	0	0	18	1	6	120	12
138	2	0	0	17	1	6	120	11
142	2	0	0	2	1	1	360	2
146	2	0	0	14	1	2	24	4
154	2	0	0	24	2	12	312	24
158	2	0	0	22	2	10	264	20
162	2	0	0	12	2	11	288	22
166	2	0	0	5	1	5	96	9
170	2	0	0	16	1	4	72	8
174	2	0	0	11	2	11	288	21
178	2	0	0	8	2	7	192	14
182	2	0	0	1	1	1	360	1
190	2	0	0	15	1	4	72	7
194	2	0	0	21	2	10	264	19
202	2	0	0	9	2	9	240	17
206	2	0	0	23	2	12	312	23
210	2	0	0	6	1	5	96	10
218	2	0	0	20	2	8	216	16
222	2	0	0	3	1	3	48	5
226	2	0	0	10	2	9	240	18
230	2	0	0	13	1	2	24	3
238	2	0	0	4	1	3	48	6
246	2	0	0	7	2	7	192	13
