onset	duration	response	response_time	obj	group	pair	color	item
10	4	0	0	20	2	8	168	16
16	4	0	0	4	1	3	360	6
22	4	0	0	19	2	8	168	15
28	4	0	0	1	1	1	312	1
34	4	0	0	22	2	10	216	20
40	4	0	0	11	2	11	240	21
52	4	0	0	24	2	12	264	24
64	4	0	0	14	1	2	336	4
70	4	0	0	17	1	6	72	11
82	4	0	0	10	2	9	192	18
88	4	0	0	7	2	7	144	13
94	4	0	0	9	2	9	192	17
100	4	0	0	13	1	2	336	3
106	4	0	0	12	2	11	240	22
118	4	0	0	3	1	3	360	5
124	4	0	0	2	1	1	312	2
130	4	0	0	5	1	5	48	9
136	4	0	0	6	1	5	48	10
142	4	0	0	8	2	7	144	14
148	4	0	0	21	2	10	216	19
154	4	0	0	15	1	4	24	7
160	4	0	0	18	1	6	72	12
166	4	0	0	16	1	4	24	8
172	4	0	0	23	2	12	264	23
178	4	0	0	5	1	5	48	9
190	4	0	0	13	1	2	336	3
202	4	0	0	18	1	6	72	12
214	4	0	0	3	1	3	360	5
220	4	0	0	20	2	8	168	16
226	4	0	0	6	1	5	48	10
232	4	0	0	15	1	4	24	7
238	4	0	0	23	2	12	264	23
250	4	0	0	12	2	11	240	22
262	4	0	0	17	1	6	72	11
268	4	0	0	19	2	8	168	15
274	4	0	0	21	2	10	216	19
280	4	0	0	9	2	9	192	17
286	4	0	0	2	1	1	312	2
292	4	0	0	16	1	4	24	8
304	4	0	0	22	2	10	216	20
316	4	0	0	4	1	3	360	6
322	4	0	0	11	2	11	240	21
328	4	0	0	10	2	9	192	18
334	4	0	0	8	2	7	144	14
346	4	0	0	24	2	12	264	24
352	4	0	0	14	1	2	336	4
358	4	0	0	1	1	1	312	1
364	4	0	0	7	2	7	144	13
